psi_0,psi_1,psi_2,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,distance_class_False,distance_class_True,u_detect_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,0_mean,0_std,0_min,0_max,1_mean,1_std,1_min,1_max,2_mean,2_std,2_min,2_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,correlation_1_0,correlation_2_0,correlation_2_1,correlation_predict_proba_0_0,correlation_predict_proba_0_1,correlation_predict_proba_0_2,correlation_predict_proba_1_0,correlation_predict_proba_1_1,correlation_predict_proba_1_2,correlation_predict_proba_1_predict_proba_0,0_gmean,0_hmean,0_entropy,0_median,1_gmean,1_hmean,1_entropy,1_median,2_gmean,2_hmean,2_entropy,2_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,0_nr_outliers,1_nr_outliers,2_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,0_iqr,1_iqr,2_iqr,predict_proba_0_iqr,predict_proba_1_iqr,0_uniqueness_ratio,1_uniqueness_ratio,2_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,0_sparsity,1_sparsity,2_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,prop_pca,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_pvalue,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.031856054201119054,0.06398568924922234,0.07061905958809395,0,0.0,0.04065954756742265,0,3.5578035279962847,2.8992654650611334,0,0.8512749731165253,0,4.963917206343276,2.862013279554553,0.1107656148222124,9.867021350190294,4.798977349041852,2.910908251034962,0.0588728907967184,9.984429356264126,5.006478643730059,2.7410236118500317,0.2747116430728602,9.800687236150395,0.5922222222222222,0.4918730979955472,0.0,1.0,0.4077777777777778,0.4918730979955472,0.0,1.0,0.2376458226113718,0.05698810075756347,-0.012019920887488364,0.5959573957869717,0.7448099482982085,-0.013414176437479861,-0.5959573957869717,-0.7448099482982081,0.013414176437479879,-1.0000000000000002,3.755275398676217,2.0554950193575143,4.60517018598809,5.15663298352399,3.4749349528483364,1.3313453528860948,4.60517018598809,4.4546935110235815,3.9676716470050493,2.5221693501028355,4.60517018598809,5.021351343691402,0.0,0.0,0.756771108481956,1.0,0.0,0.0,0.756771108481956,0.0,0,0,0,0,0,4.960482633251244,4.681794341155198,4.333806284165314,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.0,0.0,0.0,0.39,0.5900000000000001,0.03,0.09666666666666666,0.3266711647474095,0.09666666666666666,0.3266711647474095,0,135.89194738196733,4,2,209.6511837757539,0.5,1.0,1,0.98,0.98,0.98,0.958350687213661,0:100,,,,,offline,0.9547013332440312,0.9818285974131751,0.9818285974131751,0.9818285974131751
0.0376117184595745,0.0898237613409251,0.03737455319340134,0,0.0,0.014300659123761893,0,4.267801172115314,2.8692560389165642,0,0.7864340912672829,0,5.170646788679058,3.031090497075769,0.1107656148222124,9.900636622971282,4.727316186168724,3.004218571566616,0.0588728907967184,9.984429356264126,5.006315620732604,2.9522502833772473,0.1457290708250558,9.800687236150395,0.6311111111111112,0.4839048055460159,0.0,1.0,0.3688888888888889,0.483904805546016,0.0,1.0,0.23587590180597842,0.01713289226012685,0.005246216580095336,0.6349830579467292,0.6896058744782289,-0.04226601076118328,-0.6349830579467292,-0.6896058744782287,0.04226601076118318,-1.0,3.8993892989783365,2.1319262964159447,4.60517018598809,5.15663298352399,3.3750448034883234,1.331011697896305,4.60517018598809,4.297672285009746,3.737840222562733,2.0257377769442857,4.60517018598809,4.902198677714967,0.0,0.0,0.7049284905172262,1.0,0.0,0.0,0.7049284905172262,0.0,0,0,0,0,0,5.49256347603359,5.521770806718871,4.970217008566754,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.0,0.0,0.0,0.36,0.63,0.03,0.056666666666666664,0.9096380377206669,0.056666666666666664,0.9096380377206669,0,137.12303167744759,5,2,212.315400625155,0.5,1.0,1,0.99,0.99,0.99,0.9786689419795221,30:130,,,,,offline,0.9571504467621619,0.979328062443625,0.979328062443625,0.979328062443625
0.15769953597353786,0.05356225968385208,0.03289340964675412,0,0.0,0.000836219651568354,0,4.892824772553735,2.360345763150051,1,0.7117416589553569,0,5.291006806446585,3.069723692235413,0.1340111509451202,9.900636622971282,4.96383372990569,3.0504109900243783,0.0588728907967184,9.984429356264126,4.744838826587541,2.9857866024843336,0.1457290708250558,9.725600152123238,0.6966666666666668,0.459578199235039,0.0,1.0,0.30333333333333334,0.45957819923503906,0.0,1.0,0.1270119541207517,0.1440655892399108,0.11982414088392107,0.5868232552495661,0.6055006194515898,0.16258771724894028,-0.5868232552495661,-0.60550061945159,-0.16258771724894025,-1.0,4.072662169382009,2.4085611152074717,4.60517018598809,5.467815572217729,3.5305589723518884,1.401936123405185,4.60517018598809,4.846837557408161,3.418747190516831,1.7799288854084616,4.60517018598809,4.688981195885097,0.0,0.0,0.6632774833173358,1.0,0.0,0.0,0.6632774833173358,0.0,0,0,0,0,0,5.658213269949023,5.373328757761331,5.311111301181481,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.0,0.0,0.0,0.30000000000000004,0.69,0.03,0.013333333333333334,1.0,0.013333333333333334,1.0,0,122.21791494963654,6,3,171.4525111249297,0.5,1.0,1,0.96,0.96,0.96,0.9065420560747663,60:160,,,,,offline,0.9167364118308694,0.9648339286175253,0.9648339286175253,0.9648339286175253
0.07727056719815469,0.06398985504807451,0.08471823443799907,0,0.0,0.009101784840394346,0,4.866739174446783,2.5929697125382942,1,0.6108206256964248,0,5.258396951360572,3.0450311578546896,0.1340111509451202,9.977201170111584,4.851190291416671,3.0978261794546085,0.0588728907967184,9.844701893562544,4.8393553613713785,3.0319359342023593,0.0003395150582308,9.992240329372809,0.7266666666666667,0.44540300670722727,0.0,1.0,0.2733333333333334,0.44540300670722727,0.0,1.0,0.1036431583763363,0.03346299213648384,0.0002612592094717676,0.594529508097564,0.5943225443284424,0.04077283139490852,-0.5945295080975642,-0.5943225443284427,-0.04077283139490858,-1.0000000000000002,4.016437965739128,2.3027759400887033,4.60517018598809,5.223019263847321,3.3425344648562625,1.3005167433105007,4.60517018598809,4.810104115224755,3.1332229384331387,0.03328242871024512,4.60517018598809,5.212139208198291,0.0,0.0,0.6360946264753627,1.0,0.0,0.0,0.6360946264753627,0.0,0,0,0,0,0,5.7604309681062205,5.455239230029619,5.605654873908992,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.0,0.0,0.0,0.27,0.72,0.03,0.043333333333333335,0.9919439620736509,0.043333333333333335,0.9919439620736509,0,123.95030266100301,7,3,171.4270964167659,0.5,1.0,1,0.96,0.96,0.96,0.9008428358948934,90:190,,,,,offline,0.9303204403690682,0.9700606197878444,0.9700606197878444,0.9700606197878444
0.15773493733266603,0.03768441276950123,0.07144377038729947,0,0.0,0.03531081828374643,0,5.091201377541955,2.7544106371399786,1,0.5278698226863346,0,5.423114869275288,3.1031349369522907,0.1340111509451202,9.977201170111584,5.135015834342113,3.015697077523534,0.1488327238644893,9.877468427968443,4.637129891117009,3.0787122700355023,0.0003395150582308,9.992240329372809,0.7666666666666666,0.4224348215419493,0.0,1.0,0.2333333333333333,0.4224348215419493,0.0,1.0,-0.02079611066141062,-0.0030899972372525814,0.042149151767965735,0.560866153046024,0.4938975630978724,0.06508168333916191,-0.5608661530460239,-0.49389756309787236,-0.06508168333916187,-1.0000000000000002,4.230515644711577,2.5813737224223066,4.60517018598809,5.420328020372276,3.784824538485364,1.8970825559529663,4.60517018598809,5.021372976206777,2.9214138498727125,0.03322641736742067,4.60517018598809,5.123371327093622,0.0,0.0,0.5926491777067754,1.0,0.0,0.0,0.5926491777067754,0.0,0,0,0,24,24,5.771611509894447,5.323435546108597,5.60655518773489,0.0,0.0,1.0,1.0,1.0,0.03,0.03,0.0,0.0,0.0,0.22999999999999998,0.76,0.03,0.08333333333333333,0.5099167532749503,0.08333333333333333,0.5099167532749503,0,125.8095431456537,5,3,173.45922070234786,0.5,1.0,1,0.97,0.97,0.97,0.9165739710789766,120:220,,,,,offline,0.9064353685869356,0.962731714686671,0.962731714686671,0.962731714686671
0.06049969851991142,0.05794424005167911,0.04369927291813847,0,0.0,0.019888623802740396,0,4.783744639179345,2.823094474566947,1,0.5656590880740386,0,5.276207139863947,2.979336388993001,0.1340111509451202,9.977201170111584,5.112347208819275,2.9484611310830497,0.1488327238644893,9.877468427968443,4.761222901763971,2.97741007778449,0.0003395150582308,9.992240329372809,0.75,0.4351941398892446,0.0,1.0,0.25,0.4351941398892446,0.0,1.0,-0.023201285387406463,-0.01633434141425666,-0.017848833002783095,0.548609353522839,0.4835957465274555,0.0715879757535909,-0.5486093535228389,-0.48359574652745546,-0.07158797575359091,-1.0,4.10528189235247,2.4283337115150667,4.60517018598809,5.0526533094551755,3.7895031641724355,1.9213126427033043,4.60517018598809,5.021372976206777,3.088920366361669,0.03320642442933457,4.60517018598809,5.010402646999375,0.0,0.0,0.5623351446188083,1.0,0.0,0.0,0.5623351446188083,0.0,0,0,0,25,25,5.3103385590891925,5.195806562342812,4.706105963775913,0.25,0.25,1.0,1.0,1.0,0.02,0.02,0.0,0.0,0.0,0.25,0.75,0.03,0.06533333333333333,0.7971504220034918,0.06533333333333333,0.7971504220034918,0,125.8616891482809,5,3,176.16780419509644,0.5,1.0,1,0.96,0.96,0.96,0.8961038961038961,150:250,,,,,offline,0.925356648330333,0.9723123608090365,0.9723123608090365,0.9723123608090365
0.099419259583523,0.045077778399794426,0.10305325401174953,0,0.0,0.0025853954124895042,0,4.834860254632932,2.5473260753229026,1,0.6915139305247604,0,4.701526760389937,2.9784657324590618,0.4936308512449339,9.949024769066904,5.204558112332589,2.8014561194813603,0.1062993636782394,9.877468427968443,4.635825379402033,2.9566670926816143,0.115429017618186,9.885857072887896,0.71,0.4560480215720687,0.0,1.0,0.29,0.45604802157206864,0.0,1.0,-0.08641186606250853,-0.11032129043613481,0.007840271691173874,0.50962473344234,0.5103952547801605,0.07154499027021631,-0.5096247334423399,-0.5103952547801603,-0.07154499027021635,-0.9999999999999998,3.626135588575775,2.555821702121199,4.60517018598809,3.9685927280634425,4.031139704683233,2.1149197932239114,4.60517018598809,5.461496626570171,3.276173361720286,1.499847689723337,4.60517018598809,4.276554588925237,0.0,0.0,0.60215168259268,1.0,0.0,0.0,0.60215168259268,0.0,0,0,0,0,0,5.406740426003335,4.7570876351290465,4.527868301080136,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.0,0.0,0.0,0.29000000000000004,0.71,0.03,0.025333333333333333,0.9999999154131359,0.025333333333333333,0.9999999154131359,0,103.77574059260436,8,4,121.11017011240682,0.5,1.0,1,0.97,0.97,0.97,0.9293119698397738,180:280,,,,,offline,0.9198824686836897,0.9672422088327753,0.9672422088327753,0.9672422088327753
0.13271421583194531,0.051378587677220755,0.06670013638718349,0,0.0,0.0002053972276213113,0,4.627687040691558,2.5709991803341223,0,0.7010246900542072,0,4.519395833880853,2.9109414824664053,0.4936308512449339,9.91529030111402,5.176579925797513,2.896856026748698,0.1062993636782394,9.834468157364912,4.79122344361594,2.9109204533757165,0.1499542687756672,9.885857072887896,0.68,0.4688261722621507,0.0,1.0,0.32,0.4688261722621506,0.0,1.0,0.045904130456723376,-0.0566851533149671,-0.02489532941559695,0.509761973700332,0.6050626224828387,0.04404677123115026,-0.509761973700332,-0.6050626224828385,-0.04404677123115022,-0.9999999999999999,3.43959025054046,2.370758831304699,4.60517018598809,3.757788465494756,3.8582403643225818,1.8517460679855005,4.60517018598809,5.61224797271128,3.543885779532926,1.7977619943719838,4.60517018598809,4.2395659863911535,0.0,0.0,0.6268694575724263,1.0,0.0,0.0,0.6268694575724263,0.0,0,0,0,0,0,5.048049040827235,5.105039862750823,4.7175503660783855,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.0,0.0,0.0,0.31999999999999995,0.6799999999999999,0.03,0.012666666666666666,1.0,0.012666666666666666,1.0,0,124.29720874729769,5,3,173.47063257389627,0.5,1.0,1,0.95,0.95,0.9500000000000001,0.8878923766816144,210:310,,,,,offline,0.9030282654480825,0.958960507077653,0.958960507077653,0.958960507077653
0.1146866419331085,0.09202251306130467,0.1371356321400033,0,0.0,5.1793045308453465e-05,0,4.5630589557563415,2.4056961832218446,0,0.6827175824345123,0,4.681206867033929,2.9899296507047546,0.1982228098530392,9.964660385211692,5.141393437360698,2.950780421782751,0.1062993636782394,9.834468157364912,4.827971708074127,2.8754308250479377,0.1499542687756672,9.885857072887896,0.69,0.4648231987117317,0.0,1.0,0.31,0.46482319871173167,0.0,1.0,0.11424413963487105,0.018483102835043518,-0.0018749998214148257,0.5406713279506205,0.6407151617816597,0.08456157805045976,-0.5406713279506206,-0.64071516178166,-0.08456157805045975,-1.0000000000000002,3.4600322037128812,2.0397255889806973,4.60517018598809,3.9906195147934005,3.781195357585072,1.8069604942946815,4.60517018598809,5.728830231381146,3.6681848801599664,2.0367708694833073,4.60517018598809,4.266982358664601,0.0,0.0,0.6191006644255871,1.0,0.0,0.0,0.6191006644255871,0.0,0,0,0,0,0,4.949027637641729,5.074247220261405,4.701704950470541,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.0,0.0,0.0,0.31000000000000005,0.69,0.03,0.005333333333333333,1.0,0.005333333333333333,1.0,0,122.66011965328701,5,3,169.44966565237212,0.5,1.0,1,0.96,0.96,0.96,0.9081304547542489,240:340,,,,,offline,0.9129955163267481,0.9618502467418574,0.9618502467418574,0.9618502467418574
0.19802024297008353,0.07251019874315323,0.1015902773361141,0,0.0,0.009101784840394346,0,4.459206244736004,2.834674064580443,0,0.6062256841019221,0,5.097087390351472,3.073679323333218,0.0366174466511193,9.964660385211692,5.131285070333274,2.933557722946748,0.1062993636782394,9.834468157364912,4.723031983318358,2.807191232603226,0.2017728040981625,9.819308219051546,0.73,0.44619604333847374,0.0,1.0,0.27,0.44619604333847374,0.0,1.0,0.002409218451177422,0.12920967223660446,0.04318403655139988,0.5653173506230121,0.5337333509831259,0.14106485863135274,-0.5653173506230122,-0.5337333509831264,-0.14106485863135276,-1.0,3.5490066693030973,1.2244120530930647,4.60517018598809,5.481407582252272,3.792371351396096,1.8354920005867266,4.60517018598809,5.538443171872931,3.6045619751344,2.1398670422847643,4.60517018598809,4.182406777348071,0.0,0.0,0.583258840128597,1.0,0.0,0.0,0.583258840128597,0.0,0,0,0,0,0,5.086819956848688,5.040495571149784,4.44165407165363,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.0,0.0,0.0,0.27,0.73,0.03,0.04533333333333334,0.9866000833837528,0.04533333333333334,0.9866000833837528,0,125.90516654686877,4,3,178.97010036060698,0.5,1.0,1,0.96,0.96,0.96,0.8985286656519533,270:370,,,,,offline,0.928298325598774,0.9724365899005674,0.9724365899005674,0.9724365899005674
