nswprice_mean,nswprice_std,nswprice_min,nswprice_max,nswdemand_mean,nswdemand_std,nswdemand_min,nswdemand_max,vicprice_mean,vicprice_std,vicprice_min,vicprice_max,vicdemand_mean,vicdemand_std,vicdemand_min,vicdemand_max,transfer_mean,transfer_std,transfer_min,transfer_max,weekday_mean,weekday_std,weekday_min,weekday_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,correlation_nswdemand_nswprice,correlation_vicprice_nswprice,correlation_vicprice_nswdemand,correlation_vicdemand_nswprice,correlation_vicdemand_nswdemand,correlation_vicdemand_vicprice,correlation_transfer_nswprice,correlation_transfer_nswdemand,correlation_transfer_vicprice,correlation_transfer_vicdemand,correlation_weekday_nswprice,correlation_weekday_nswdemand,correlation_weekday_vicprice,correlation_weekday_vicdemand,correlation_weekday_transfer,correlation_predict_proba_0_nswprice,correlation_predict_proba_0_nswdemand,correlation_predict_proba_0_vicprice,correlation_predict_proba_0_vicdemand,correlation_predict_proba_0_transfer,correlation_predict_proba_0_weekday,correlation_predict_proba_1_nswprice,correlation_predict_proba_1_nswdemand,correlation_predict_proba_1_vicprice,correlation_predict_proba_1_vicdemand,correlation_predict_proba_1_transfer,correlation_predict_proba_1_weekday,correlation_predict_proba_1_predict_proba_0,nswprice_gmean,nswprice_hmean,nswprice_entropy,nswprice_median,nswdemand_gmean,nswdemand_hmean,nswdemand_entropy,nswdemand_median,vicprice_gmean,vicprice_hmean,vicprice_entropy,vicprice_median,vicdemand_gmean,vicdemand_hmean,vicdemand_entropy,vicdemand_median,transfer_gmean,transfer_hmean,transfer_entropy,transfer_median,weekday_gmean,weekday_hmean,weekday_entropy,weekday_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,nswprice_nr_outliers,nswdemand_nr_outliers,vicprice_nr_outliers,vicdemand_nr_outliers,transfer_nr_outliers,weekday_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,nswprice_iqr,nswdemand_iqr,vicprice_iqr,vicdemand_iqr,transfer_iqr,weekday_iqr,predict_proba_0_iqr,predict_proba_1_iqr,nswprice_uniqueness_ratio,nswdemand_uniqueness_ratio,vicprice_uniqueness_ratio,vicdemand_uniqueness_ratio,transfer_uniqueness_ratio,weekday_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,nswprice_sparsity,nswdemand_sparsity,vicprice_sparsity,vicdemand_sparsity,transfer_sparsity,weekday_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,precision,recall,f1-score,auc,kappa,last_precision,last_recall,last_f1-score,last_auc,last_kappa,predicted
0.08075834999999999,0.028341703132522232,0.042272,0.166777,0.51519934,0.14214410491229515,0.184023,0.780422,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,2.2,0.6963106238227914,1.0,3.0,0.5625954666290819,0.12926885008073546,0.18849884584044507,0.8076236138874818,0.43740453337091806,0.12926885008073546,0.1923763861125182,0.8115011541595549,0.33829937321755393,,,,,,,,,,-0.8223180392027956,-0.3012355989057656,,,,-0.8726048100861067,-0.7528781001555992,,,,0.7374221211384409,0.8726048100861059,0.7528781001556004,,,,-0.7374221211384401,-0.9999999999999999,0.07592118682333043,0.0711302265819778,3.1600127638407542,0.077879,0.4902779392394472,0.45827683021494486,4.577444298765693,0.5241,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,2.0713717533738465,1.9230769230769231,1.0133126873497391,2.0,0.5445131914930366,0.5211228392154196,4.60517018598809,0.5717256310969154,0.4190612418221554,0.4011749269726172,4.60517018598809,0.4282743689030846,4,12,0,0,0,0,0,0,0.03479600000000001,0.12931399999999998,0.0,0.0,0.0,1.0,0.19716408668735708,0.1971640866873572,0.37,0.98,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,90.33955665775406,11,4,102.23004305503127,0.8676470588235294,0.8805970149253731,0.874074074074074,0.8039348710990503,0.6125797629899727,,,,,,0.3445533413209559
0.06433312,0.02053864273164568,0.042272,0.10475,0.5118744400000002,0.13340205084170983,0.200982,0.740702,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,2.84,0.7066781016799227,2.0,4.0,0.6165884305905504,0.09797462974768179,0.41443435678670504,0.8076236138874818,0.38341156940944954,0.09797462974768179,0.1923763861125182,0.585565643213295,0.17389011745379346,,,,,,,,,,-0.7002243655574376,-0.44089223812439976,,,,-0.7880792130039304,-0.7408905143950785,,,,0.7560005298880784,0.7880792130039298,0.7408905143950786,,,,-0.7560005298880778,-1.0,0.061132512394408194,0.05815111917303178,2.6968604137996905,0.056323,0.4897754039154458,0.46147325936617306,4.5635813551544935,0.5243234999999999,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,2.7525752415460976,2.6666666666666665,1.027764205961499,3.0,0.6085827513093315,0.6003031448592232,4.60517018598809,0.6338529029886105,0.3706157871699966,0.35748021863526414,4.60517018598809,0.3661470970113895,0,12,0,0,0,0,0,0,0.044561500000000004,0.12336400000000003,0.0,0.0,0.0,1.0,0.15490459385867394,0.15490459385867394,0.25,0.97,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,100.67735547907466,5,3,122.85234546735325,0.8,0.8947368421052632,0.84472049689441,0.5932017543859649,0.21383647798742134,,,,,,0.3445533413209559
0.05206909,0.01496682034887352,0.042122,0.098295,0.5038366599999999,0.12840689237230032,0.200982,0.740405,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,3.44,0.5741924500522188,2.0,4.0,0.6613711323469587,0.06493774337923842,0.4976692125774269,0.8076236138874818,0.33862886765304145,0.06493774337923842,0.1923763861125182,0.5023307874225731,-0.23106209760142424,,,,,,,,,,-0.45060014809116555,-0.04721729523642715,,,,-0.518355616745294,-0.7099533664034583,,,,0.38375456587150086,0.518355616745294,0.7099533664034587,,,,-0.3837545658715003,-1.0000000000000002,0.05040254836604022,0.04911128359026246,2.5610056679849733,0.042692,0.48303160713308196,0.4563630293741023,4.521992524320895,0.5240255,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,3.3888176309410114,3.3333333333333335,0.8333654410717204,3.0,0.6581144241341123,0.6547424309697635,4.60517018598809,0.664899205462268,0.33236700854922646,0.32590830318454755,4.60517018598809,0.335100794537732,9,13,0,0,0,0,7,7,0.013781000000000002,0.11484625000000004,0.0,0.0,0.0,1.0,0.06826631931909999,0.06826631931909982,0.26,0.94,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,106.10847530970162,5,4,143.32914510895955,0.7373737373737373,1.0,0.8488372093023255,0.5185185185185185,0.05316824471959214,,,,,,0.3445533413209559
0.04811502000000001,0.010066497984719591,0.042122,0.09208,0.5034692,0.12915355286313931,0.201279,0.740405,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,4.08,0.7202693099028161,3.0,5.0,0.6747256269453099,0.05673108953827945,0.5333644957216169,0.804125866871741,0.32527437305469015,0.05673108953827945,0.19587413312825902,0.4666355042783831,-0.2592119637795045,,,,,,,,,,0.14617946091895928,-0.2952619611885731,,,,-0.2693913868853326,-0.8579216971528143,,,,0.23646777176943723,0.26939138688533193,0.8579216971528143,,,,-0.2364677717694398,-1.0,0.04730982000821079,0.046679641755868535,2.38876494170916,0.042572,0.482505794444979,0.45574836718752293,4.535855467932095,0.5235795,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,4.014638759303675,3.9473684210526314,1.0466051465148276,4.0,0.6723615441477347,0.6699881628243005,4.60517018598809,0.6783782618255078,0.32007931439316417,0.314520979293557,4.60517018598809,0.32162173817449224,6,12,0,0,0,0,4,4,0.008437,0.11763600000000002,0.0,0.0,0.0,1.0,0.06481074597088843,0.06481074597088837,0.19,0.95,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,118.50183713529768,6,4,172.54496805430705,0.74,1.0,0.8505747126436781,0.5,0.0,,,,,,0.3445533413209559
0.04985604000000001,0.011304715436015756,0.042122,0.09208,0.4834662099999999,0.14240800261038952,0.165129,0.694287,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,4.72,0.6678776879493777,4.0,6.0,0.67938694821618,0.05749280380894135,0.5406602179401445,0.804125866871741,0.3206130517838199,0.05749280380894134,0.19587413312825902,0.45933978205985543,-0.39087930621606554,,,,,,,,,,0.32326010953698253,-0.3956107133590814,,,,-0.15781682072977837,-0.8456979166719503,,,,0.24992950767296582,0.15781682072977837,0.8456979166719502,,,,-0.24992950767296596,-0.9999999999999998,0.04884273063501292,0.04803099345356439,2.539808568427,0.045319,0.4558050219210316,0.4200076673648332,4.5913072423768915,0.5160665,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,4.67420492483742,4.629629629629629,0.9732531211321691,5.0,0.6770062521104584,0.6746525075690498,4.60517018598809,0.6771819480457368,0.3151155256372887,0.3092060118109345,4.60517018598809,0.32281805195426316,9,13,0,0,0,0,0,0,0.008437,0.13775650000000006,0.0,0.0,0.0,1.0,0.06976605096134758,0.06976605096134753,0.22,0.99,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,134.26388952821026,3,3,199.04057014968552,0.61,1.0,0.7577639751552795,0.5,0.0,,,,,,0.3445533413209559
0.05820450000000001,0.01861171999199983,0.042122,0.119731,0.4667137400000001,0.13670130858821247,0.165129,0.694287,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,5.32,0.6494753127087911,4.0,6.0,0.6620453665325285,0.08066256698828601,0.38474292577412783,0.804125866871741,0.3379546334674714,0.08066256698828601,0.19587413312825902,0.6152570742258722,-0.08707839887510944,,,,,,,,,,0.6426177505772321,-0.3877706234092248,,,,-0.6532370269985414,-0.6949903695035043,,,,-0.15646659354699702,0.6532370269985424,0.694990369503504,,,,0.15646659354699816,-1.0000000000000002,0.05575451260411717,0.053734083613632196,2.779108309897081,0.047886,0.4415056491952515,0.4100221560743246,4.60517018598809,0.5028265,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,5.278799007562481,5.2356020942408374,0.9469139517738844,5.0,0.6565704294854993,0.6502904263636395,4.60517018598809,0.673670059926132,0.32907011507246914,0.3205904977339123,4.60517018598809,0.32632994007386806,3,0,0,0,0,0,4,4,0.029243000000000005,0.17565474999999997,0.0,0.0,0.0,1.0,0.09045721775375182,0.09045721775375193,0.25,1.0,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,97.15450374791315,8,4,111.73396608790031,0.5208333333333334,1.0,0.684931506849315,0.54,0.07999999999999996,,,,,,0.3445533413209559
0.060216080000000005,0.018177913691492586,0.041942,0.119731,0.4129856700000001,0.15590817911738333,0.090301,0.694287,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,5.96,0.7236272269866326,5.0,7.0,0.6784234457097336,0.09374490081089289,0.38474292577412783,0.8456594342453334,0.3215765542902666,0.09374490081089287,0.15434056575466665,0.6152570742258722,0.19842910814385922,,,,,,,,,,0.24391667660015354,-0.6751656077683392,,,,-0.7250869921098876,-0.8129579189515427,,,,0.32055234959279316,0.725086992109888,0.8129579189515427,,,,-0.32055234959279294,-0.9999999999999999,0.05782410080454389,0.05572499995191852,2.908504266883714,0.056323,0.3732555077049971,0.32105359365084196,4.60517018598809,0.45135349999999996,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,5.91626653148081,5.87248322147651,1.0512435186197397,6.0,0.6713890966092949,0.6635180536857297,4.60517018598809,0.6831353485305117,0.3079962090777053,0.29405564401020756,4.60517018598809,0.3168646514694883,0,0,0,0,0,0,3,3,0.032665,0.20841975000000007,0.0,0.0,0.0,1.0,0.11356018274805568,0.11356018274805568,0.27,1.0,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,93.9643449142362,8,4,104.70621475244582,0.46875,1.0,0.6382978723404256,0.5363636363636364,0.06593406593406581,,,,,,0.3445533413209559
0.06445175999999998,0.017538649976332935,0.041942,0.119731,0.3739586,0.14063399986547215,0.090301,0.634484,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,6.18,1.4025949975929357,1.0,7.0,0.6826844556774124,0.10079025125600416,0.38474292577412783,0.8456594342453334,0.3173155443225877,0.10079025125600415,0.15434056575466665,0.6152570742258722,0.6300156129643981,,,,,,,,,,0.21645824293444643,0.10562023743445875,,,,-0.8894450384902481,-0.9076726937431957,,,,-0.15210207967181893,0.8894450384902481,0.9076726937431954,,,,0.15210207967181863,-1.0,0.062163317034973804,0.05993602708021414,2.8635178539258854,0.068362,0.3409147411232874,0.29968040316291616,4.60517018598809,0.388649,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,5.802252634398418,4.872389791183296,0.8783130902136367,6.0,0.674572191729451,0.6655290611422415,4.60517018598809,0.6871448276569393,0.3018513615150223,0.28674766586308503,4.60517018598809,0.31285517234306065,0,0,0,0,0,6,2,2,0.032695,0.17260524999999993,0.0,0.0,0.0,1.0,0.14445348107844758,0.14445348107844758,0.27,1.0,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,97.59513727030898,17,4,110.73251677208377,0.3854166666666667,1.0,0.556390977443609,0.5317460317460317,0.047772756617172285,,,,,,0.3445533413209559
0.06379103,0.01889202321137927,0.041942,0.119731,0.4058122099999999,0.15751102354472518,0.090301,0.731032,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,4.68,2.7956676440087755,1.0,7.0,0.6669862532331376,0.1068377377071029,0.38474292577412783,0.8456594342453334,0.3330137467668626,0.1068377377071029,0.15434056575466665,0.6152570742258722,0.5006456484520453,,,,,,,,,,0.12288118495745595,-0.1790839786221902,,,,-0.8363531875521177,-0.8855961916581456,,,,0.09045476097191704,0.836353187552118,0.8855961916581456,,,,-0.09045476097191653,-1.0,0.061156713972331224,0.05868572701926813,3.030482880923022,0.068362,0.3651362293785698,0.31288701869651697,4.60517018598809,0.4219725,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,3.38962191821703,2.196652719665272,1.0133126873497391,6.0,0.6580190434950166,0.6484563613000824,4.60517018598809,0.6603703886597816,0.31517629216631204,0.2967010780656571,4.60517018598809,0.3396296113402184,0,0,0,0,0,0,0,0,0.032695,0.21332924999999991,0.0,0.0,0.0,6.0,0.15634583435288263,0.15634583435288263,0.3,1.0,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,108.17724425540294,3,4,137.03398934956923,0.5104166666666666,1.0,0.6758620689655173,0.5392156862745098,0.07698350353495687,,,,,,0.3445533413209559
0.06344730999999998,0.016186612620157765,0.042122,0.119191,0.44465781,0.14583940122134312,0.140137,0.731032,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,3.22,2.7508676317250753,1.0,7.0,0.651885438162042,0.08244195358485433,0.4428415975544757,0.8250261878655989,0.34811456183795797,0.08244195358485434,0.17497381213440105,0.5571584024455243,0.04868915219938826,,,,,,,,,,0.28229309236385974,-0.09056802611095648,,,,-0.6060357577267705,-0.8173695586029868,,,,-0.017863555860890046,0.606035757726771,0.8173695586029867,,,,0.01786355586089108,-1.0000000000000002,0.061396236432019385,0.05937632483970986,2.9850641625570686,0.068362,0.415429491856687,0.3799610567414996,4.60517018598809,0.47091649999999996,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,2.1954256444163343,1.6166281755196306,1.027764205961499,2.0,0.6466860963110589,0.6414500059460688,4.60517018598809,0.6547698806328386,0.3377265720076307,0.3265782140397817,4.60517018598809,0.3452301193671614,1,0,0,0,0,0,0,0,0.024430499999999994,0.2081595,0.0,0.0,0.0,6.0,0.1309016216172263,0.1309016216172263,0.29,1.0,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,106.47896436738233,3,4,141.38477445061216,0.48484848484848486,1.0,0.653061224489796,0.5096153846153846,0.018475750577367056,,,,,,0.3445533413209559
