psi_0,psi_1,psi_2,psi_3,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,distance_class_1,distance_class_0,u_detect_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,2_mean,2_std,2_min,2_max,3_mean,3_std,3_min,3_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_3_2,correlation_predict_proba_0_2,correlation_predict_proba_0_3,correlation_predict_proba_1_2,correlation_predict_proba_1_3,correlation_predict_proba_1_predict_proba_0,correlation_predict_2,correlation_predict_3,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,2_gmean,2_hmean,2_entropy,2_median,3_gmean,3_hmean,3_entropy,3_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,2_nr_outliers,3_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,2_iqr,3_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,2_uniqueness_ratio,3_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,2_sparsity,3_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.0006422920962939973,0.012267135569142523,0.07061905958809395,0.0934335644630016,0.11721903247994148,0.10717342239576241,0.0003527756792766942,0,0.06500868612806782,0.09081684816805437,0,0.9314275988216546,0,0.5006478643730058,0.2741023611850032,0.027471164307286,0.9800687236150396,0.5148486893782366,0.2882432906700679,0.005763773697909,0.9834033315608854,0.5385844641326315,0.44840195076607436,0.0,1.0,0.46141553586736855,0.44840195076607436,0.0,1.0,0.44,0.4988876515698589,0.0,1.0,0.006751603702914508,0.0045109838758142385,-0.1891050183556673,-0.004510983875814294,0.1891050183556673,-1.0000000000000002,0.007284507435505152,0.17520116201201322,-0.9712045981808892,0.9712045981808891,0.3967671647005048,0.2522169350102834,4.60517018598809,0.5021351343691401,0.391043059985182,0.1790911753324303,4.60517018598809,0.5094602071870197,0.0,0.0,4.347587963789335,0.7487668668951444,0.0,0.0,4.347587963789335,0.2512331331048555,0.0,0.0,0.6859298002523728,0.0,0,0,0,0,0,0.4333806284165314,0.505486532996194,0.9544446940944616,0.9544446940944615,1.0,1.0,1.0,0.86,0.86,0.02,0.0,0.0,0.020000000000000018,0.030000000000000027,0.56,0.03,0.08466666666666667,0.48958285996559714,0.08466666666666667,0.48958285996559714,0,115.84934226085252,7,3,155.5988391795227,0.5,0,0.97,0.97,0.97,0.9395648670427075,0:100,,,,,offline,0.9382091107212304,0.9691970522271091,0.9691970522271091,0.9691970522271091
2.8453060533906948e-05,0.02928671771263062,0.03737455319340134,0.06634134996235,0.0935244659082233,0.06430926804063995,1.7959780976798855e-06,0,0.06258555445537782,0.09933267799821525,0,0.9621506472354094,0,0.5006315620732604,0.29522502833772474,0.0145729070825055,0.9800687236150396,0.541343809898639,0.29321984952987146,0.0237244305917568,0.9962895496537664,0.5211452960567973,0.4455868808266845,0.0,1.0,0.47885470394320273,0.4455868808266845,0.0,1.0,0.45,0.5,0.0,1.0,0.012230656237919246,0.010146635949706762,-0.2442852198954278,-0.010146635949706738,0.24428521989542795,-0.9999999999999998,0.007775537206258424,0.24864280028908778,-0.9712517794688895,0.9712517794688892,0.37378402225627316,0.20257377769442822,4.60517018598809,0.4902198677714966,0.4188131747480929,0.2447783895431488,4.60517018598809,0.5603339787406527,0.0,0.0,4.35282044522698,0.7038006901366827,0.0,0.0,4.35282044522698,0.29619930986331733,0.0,0.0,0.6881388137135884,0.0,0,0,0,0,0,0.4970217008566755,0.5208794709269873,0.9548443846641049,0.9548443846641049,1.0,1.0,1.0,0.87,0.87,0.02,0.0,0.0,0.040000000000000036,0.010000000000000009,0.55,0.03,0.09066666666666667,0.4032496337934546,0.09066666666666667,0.4032496337934546,0,134.92227277474404,3,2,205.1456260642586,0.5,0,0.96,0.96,0.96,0.9198396793587175,30:130,,,,,offline,0.9275759925943486,0.9636198098529544,0.9636198098529544,0.9636198098529544
2.8453060533906948e-05,0.004995966515036181,0.03289340964675412,0.08671531853573711,0.023744659053273415,0.03393110831211657,1.7959780976798855e-06,0,0.06609146141212834,0.09560467704582105,0,0.9516602815469554,0,0.474483882658754,0.2985786602484334,0.0145729070825055,0.972560015212324,0.5590186972573477,0.3015911786282161,0.0237244305917568,0.9962895496537664,0.5273659493283038,0.4514197142586974,0.0,1.0,0.47263405067169617,0.4514197142586974,0.0,1.0,0.45,0.5,0.0,1.0,0.07632219492631334,0.15941661377428565,-0.346046496855074,-0.15941661377428565,0.3460464968550741,-1.0,-0.14349633406350296,0.3515393786494054,-0.9761114318079321,0.9761114318079321,0.34187471905168293,0.177992888540846,4.60517018598809,0.4688981195885096,0.4321207112078224,0.25853583983475004,4.60517018598809,0.622202018810281,0.0,0.0,4.303583407277623,0.7125753731190665,0.0,0.0,4.303583407277623,0.28742462688093356,0.0,0.0,0.6881388137135884,0.0,0,0,0,0,0,0.5311111301181481,0.54751026548246,0.9558253077564914,0.9558253077564914,1.0,1.0,1.0,0.83,0.83,0.02,0.0,0.0,0.040000000000000036,0.040000000000000036,0.55,0.03,0.08133333333333333,0.5410674068271133,0.08133333333333333,0.5410674068271133,0,110.8721728701064,3,3,142.40008209164665,0.5,0,0.97,0.97,0.97,0.9397590361445783,60:160,,,,,offline,0.9270362081982413,0.9637112113399655,0.9637112113399655,0.9637112113399655
2.8453060533906948e-05,0.012267135569142523,0.08471823443799907,0.06192968402340568,0.06520996203356609,0.07354594668289287,0.003781873284677457,0,0.07285583363298102,0.09392352589281787,0,0.9887263607473439,0,0.48393553613713786,0.303193593420236,3.395150582308215e-05,0.9992240329372808,0.5489842808098317,0.29544810417388534,0.0160914495036159,0.9962895496537664,0.5063794966201626,0.4514897429097734,0.0,1.0,0.49362050337983737,0.4514897429097734,0.0,1.0,0.48,0.5021167315686782,0.0,1.0,-0.008346106404077463,0.05181809731314034,-0.3937049391408081,-0.05181809731314032,0.39370493914080834,-1.0,-0.024756133972559224,0.40419655752423106,-0.9778150368978973,0.9778150368978976,0.313322293843314,0.0033282428710247175,4.60517018598809,0.5212139208198292,0.4227323418132404,0.23535698672648742,4.60517018598809,0.6032404500492226,0.0,0.0,4.231741973829471,0.6769294483768358,0.0,0.0,4.231741973829471,0.3230705516231641,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0.5605654873908994,0.4972200328444786,0.9552342213593671,0.9552342213593671,1.0,1.0,1.0,0.8,0.8,0.02,0.0,0.0,0.040000000000000036,0.040000000000000036,0.52,0.03,0.084,0.4997034806004861,0.084,0.4997034806004861,0,130.76840861068825,2,2,192.37677839490195,0.5,0,0.97,0.97,0.97,0.9399519615692554,90:190,,,,,offline,0.9378826464103992,0.968981946729206,0.968981946729206,0.968981946729206
0.002058334498381131,0.0009407394228265036,0.07144377038729947,0.05236970664408564,0.05856578205566554,0.05949073658104909,0.003781873284677457,0,0.0866327037817121,0.08939738410969174,0,0.9792747535041291,0,0.46371298911170095,0.30787122700355024,3.395150582308215e-05,0.9992240329372808,0.5570084046817733,0.2963418992782415,0.0160914495036159,0.9962895496537664,0.5116599457984428,0.44883637109400676,0.0,1.0,0.4883400542015572,0.4488363710940067,0.0,1.0,0.48,0.5021167315686782,0.0,1.0,0.0005165298426807243,0.09054020657891239,-0.39844998346600347,-0.09054020657891236,0.3984499834660035,-1.0,-0.07945426927102203,0.42323623864353427,-0.9797920154467357,0.979792015446736,0.2921413849872714,0.0033226417367422734,4.60517018598809,0.5123371327093622,0.44154219394394867,0.2724692259962561,4.60517018598809,0.5954527767528531,0.0,0.0,4.33130929450002,0.7017520227497298,0.0,0.0,4.33130929450002,0.29824797725027,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0.5606555187734892,0.5464504116577013,0.9451514929626187,0.9451514929626188,1.0,1.0,1.0,0.85,0.85,0.02,0.0,0.0,0.020000000000000018,0.040000000000000036,0.52,0.03,0.06666666666666667,0.7769848913522036,0.06666666666666667,0.7769848913522036,0,130.36132781081068,2,2,189.45733183271275,0.5,0,0.98,0.98,0.98,0.9599358974358975,120:220,,,,,offline,0.9271927996286138,0.9637176912441595,0.9637176912441595,0.9637176912441595
0.00021512653736555017,0.0009407394228265036,0.04369927291813847,0.05802901827369686,0.062126917177929654,0.06255626428494183,0.00045890146702391087,0,0.08301056602063296,0.09318517050293014,0,0.9642418777662297,0,0.4761222901763972,0.29774100777844903,3.395150582308215e-05,0.9992240329372808,0.528141077822973,0.30128012392233366,0.0160914495036159,0.9890496685158808,0.5201066070263919,0.4484961193812027,0.0,1.0,0.47989339297360817,0.4484961193812027,0.0,1.0,0.46,0.5009082659620331,0.0,1.0,-0.13286583170832594,0.12627621812726303,-0.4550093165274874,-0.12627621812726303,0.4550093165274875,-1.0000000000000002,-0.13753359067719648,0.474438798989191,-0.9716893267232629,0.9716893267232631,0.30889203663616704,0.0033206424429336624,4.60517018598809,0.5010402646999375,0.41112988815765467,0.2535240572974945,4.60517018598809,0.5147858233072038,0.0,0.0,4.3444800234207985,0.6820138688864668,0.0,0.0,4.3444800234207985,0.31798613111353313,0.0,0.0,0.6899437584583995,0.0,0,0,0,0,0,0.47061059637759134,0.5400841163798933,0.9463159078278867,0.9463159078278867,1.0,1.0,1.0,0.85,0.85,0.02,0.0,0.0,0.040000000000000036,0.040000000000000036,0.54,0.03,0.068,0.7563217648189265,0.068,0.7563217648189265,0,127.77883363306225,5,2,186.7632042113313,0.5,0,0.95,0.95,0.9500000000000001,0.8998397435897436,150:250,,,,,offline,0.9255044504074628,0.9627677207482428,0.9627677207482428,0.9627677207482428
0.030750837748084056,8.722063755829278e-05,0.10305325401174953,0.06772241965484757,0.12299506514584437,0.11201455097213704,0.003781873284677457,0,0.09044882092151567,0.10035907262010497,0,0.9961682472455153,0,0.46358253794020327,0.2956667092681614,0.0115429017618186,0.9885857072887896,0.49931338501249023,0.31039296431652097,0.0160914495036159,0.9890496685158808,0.5020949618978477,0.43623152007425503,0.0,1.0,0.49790503810215225,0.43623152007425503,0.0,1.0,0.48,0.5021167315686782,0.0,1.0,0.011367135330397338,0.02507451905218059,-0.39145229051462127,-0.02507451905218068,0.39145229051462105,-1.0000000000000002,-0.05074932470827782,0.3909183347807497,-0.9595912810368004,0.9595912810368,0.32761733617202843,0.14998476897233362,4.60517018598809,0.42765545889252365,0.3714136543003769,0.21897068569286937,4.60517018598809,0.46681957549675074,0.0,0.0,4.390159049680724,0.5666821994371596,0.0,0.0,4.390159049680724,0.4333178005628405,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0.4527868301080135,0.5597821158434352,0.9388853572084114,0.9388853572084114,1.0,1.0,1.0,0.88,0.88,0.02,0.0,0.0,0.030000000000000027,0.030000000000000027,0.52,0.03,0.108,0.21053964864784316,0.108,0.21053964864784316,0,133.80290652736983,2,2,200.29765082902048,0.5,0,0.95,0.95,0.9500000000000001,0.9002394253790902,180:280,,,,,offline,0.9147020667621315,0.9570629128568321,0.9570629128568321,0.9570629128568321
0.04666859183232357,0.0024417552825248337,0.06670013638718349,0.07336548157351558,0.08588412495926813,0.06578420567634884,0.00045890146702391087,0,0.08264335510088315,0.09823620089603624,0,0.9598302795296928,0,0.47912234436159395,0.2910920453375717,0.0149954268775667,0.9885857072887896,0.466365494484627,0.30336985378821907,0.0385418659856398,0.9890496685158808,0.5219577147036524,0.4359581509050375,0.0,1.0,0.47804228529634757,0.4359581509050375,0.0,1.0,0.46,0.5009082659620331,0.0,1.0,0.03381611583009035,-0.013984029209500858,-0.3489669447776028,0.013984029209500882,0.3489669447776029,-0.9999999999999997,-0.015291033529070736,0.3516465610501924,-0.9552530633821178,0.9552530633821171,0.3543885779532926,0.17977619943719825,4.60517018598809,0.4239565986391153,0.3390098487185961,0.20686306702861199,4.60517018598809,0.43916366836265974,0.0,0.0,4.348570218847126,0.5943743058613449,0.0,0.0,4.348570218847126,0.40562569413865524,0.0,0.0,0.6899437584583995,0.0,0,0,0,0,0,0.4717550366078387,0.5273552280206247,0.9444788778280129,0.944478877828013,1.0,1.0,1.0,0.86,0.86,0.02,0.0,0.0,0.030000000000000027,0.06000000000000005,0.54,0.03,0.08266666666666667,0.5202183194277594,0.08266666666666667,0.5202183194277594,0,135.69653903117302,3,2,205.10940501933473,0.5,0,0.96,0.96,0.96,0.92,210:310,,,,,offline,0.9220894852920966,0.961162905849694,0.961162905849694,0.961162905849694
0.018213497911178395,0.0048296949794859635,0.1371356321400033,0.10575477969811581,0.12627249119087713,0.06871395988032783,0.0066432793384621856,0,0.08335820576766699,0.08793999413341673,0,0.9840492851294447,0,0.4827971708074127,0.28754308250479377,0.0149954268775667,0.9885857072887896,0.45017878804707867,0.29305299387715905,0.0385418659856398,0.9998678254739308,0.5134977978680095,0.44546291212860656,0.0,1.0,0.4865022021319904,0.4454629121286065,0.0,1.0,0.49,0.5024183937956913,0.0,1.0,0.13782814271088586,-0.04152444371366043,-0.3776088778006996,0.04152444371366039,0.37760887780069957,-0.9999999999999997,0.020052647829196416,0.3775588798601548,-0.9633789468474487,0.9633789468474485,0.36681848801599654,0.2036770869483306,4.60517018598809,0.42669823586646005,0.32350262355047826,0.19305754212186757,4.60517018598809,0.4386927117344881,0.0,0.0,4.24491270275025,0.594121817488886,0.0,0.0,4.24491270275025,0.405878182511114,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.4701704950470541,0.5282188550214955,0.9566812569293824,0.9566812569293823,1.0,1.0,1.0,0.83,0.83,0.02,0.0,0.0,0.010000000000000009,0.07999999999999996,0.51,0.03,0.076,0.6269099621023417,0.076,0.6269099621023417,0,134.37821325749087,2,2,200.08491930959855,0.5,0,0.98,0.98,0.98,0.960015993602559,240:340,,,,,offline,0.9608235364592648,0.9808601445084455,0.9808601445084455,0.9808601445084455
0.004279568963282045,0.0048296949794859635,0.1015902773361141,0.08512645438320163,0.04912135912239432,0.013320212054077744,0.0035026560698618097,0,0.08695642114481776,0.09216623563252942,0,0.8580122594354265,0,0.4723031983318357,0.2807191232603226,0.0201772804098162,0.9819308219051546,0.4500175111267986,0.29067925131940203,0.0111301116686454,0.9998678254739308,0.5787072591829534,0.43993872896604214,0.0,1.0,0.4212927408170466,0.43993872896604214,0.0,1.0,0.42,0.49604496374885826,0.0,1.0,-0.03142839496634544,0.08699578889539203,-0.41429407945968033,-0.08699578889539195,0.4142940794596804,-1.0000000000000002,-0.0876604705580986,0.4202803401231121,-0.9653246009558776,0.9653246009558777,0.36045619751343994,0.21398670422847624,4.60517018598809,0.418240677734807,0.32625914826229685,0.1806079142007975,4.60517018598809,0.4195236083437486,0.0,0.0,4.289028248976003,0.8621373435943045,0.0,0.0,4.289028248976003,0.13786265640569534,0.0,0.0,0.6802920001921535,0.0,0,0,0,0,0,0.44416540716536296,0.5237000799219873,0.950970845593668,0.9509708455936678,1.0,1.0,1.0,0.85,0.85,0.02,0.0,0.0,0.010000000000000009,0.07999999999999996,0.5800000000000001,0.03,0.066,0.7871357929126765,0.066,0.7871357929126765,0,104.9598410766161,10,3,133.84034553923377,0.5,0,0.99,0.99,0.99,0.9795417348608838,270:370,,,,,offline,0.961675716042429,0.9817145471805079,0.9817145471805079,0.9817145471805079
