psi_0,psi_1,psi_2,psi_3,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,distance_class_1,distance_class_0,u_detect_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,2_mean,2_std,2_min,2_max,3_mean,3_std,3_min,3_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_3_2,correlation_predict_proba_0_2,correlation_predict_proba_0_3,correlation_predict_proba_1_2,correlation_predict_proba_1_3,correlation_predict_proba_1_predict_proba_0,correlation_predict_2,correlation_predict_3,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,2_gmean,2_hmean,2_entropy,2_median,3_gmean,3_hmean,3_entropy,3_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,2_nr_outliers,3_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,2_iqr,3_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,2_uniqueness_ratio,3_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,2_sparsity,3_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_pvalue,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.0010243497402389,0.0044468836567366655,0.129075838058479,0.2346637681494983,8.83015116668051e-05,6.96332767218474e-05,0.0,1,0.082443125763251,0.08805171908365171,0,0.9905112539520622,0,0.479129356996563,0.28642471461319624,0.012211826651751,0.990712479669024,0.510101280556899,0.302091106384339,0.002369315264836,0.9845765446545324,0.49413493312352474,0.49316695549356654,0.0,1.0,0.5058650668764753,0.49316695549356654,0.0,1.0,0.5,0.502518907629606,0.0,1.0,-0.17047396308376708,0.23875960536006452,-0.32261614049028653,-0.23875960536006455,0.3226161404902866,-1.0,-0.23582201624422272,0.3273255288821473,-0.9938385207017403,0.9938385207017404,0.35905782477754544,0.1961505613128073,4.60517018598809,0.5041018050451057,0.38110196767073556,0.11607451867277226,4.60517018598809,0.44439381883419954,0.0,0.0,1.0507776933290434,0.364247311827957,0.0,0.0,1.0507776933290434,0.635752688172043,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.4785650636479797,0.5817708604044012,1.0,1.0,1.0,1.0,1.0,0.06,0.06,0.02,0.0,0.0,0.43999999999999995,0.47,0.5,0.03,0.02266666666666667,0.999999998860035,0.02266666666666667,0.999999998860035,0,127.73853996545327,4,2,186.18159643352845,0.5,1.0,1,0.98,0.98,0.98,0.96,0:100,,,,,offline,0.9396702058921768,0.9698351115850276,0.9698351115850276,0.9698351115850276
0.00231169899144596,0.061526841594243015,0.06531933316160929,0.09290090177142583,2.185800182052991e-05,3.125015894717453e-05,0.0004000533461369923,0,0.08757306120736975,0.08293290422285123,0,0.9878025359101805,0,0.47732121001597194,0.2849760871948485,0.012211826651751,0.9859957170691908,0.5334708226532646,0.3013013731913698,0.0674040201751565,0.9977726768356044,0.5076733946619864,0.48955583884964615,0.0,1.0,0.49232660533801365,0.4895558388496461,0.0,1.0,0.49,0.5024183937956914,0.0,1.0,-0.11046676126443018,0.15189416598689107,-0.4721028595814926,-0.15189416598689107,0.4721028595814928,-1.0,-0.1337390150739005,0.48632595956060753,-0.9893661421853428,0.9893661421853429,0.3538258169189022,0.18756640860133292,4.60517018598809,0.4892017878860947,0.42559484651712964,0.3074995651507886,4.60517018598809,0.5363491992289391,0.0,0.0,1.1321369489628648,0.6451612903225806,0.0,0.0,1.1321369489628648,0.3548387096774194,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.47831133799945413,0.5659959671502782,1.0,1.0,1.0,1.0,1.0,0.07,0.07,0.02,0.0,0.0,0.42000000000000004,0.47,0.51,0.03,0.02266666666666667,0.999999998860035,0.02266666666666667,0.999999998860035,0,124.00268664701841,4,2,178.79102102991,0.5,1.0,1,0.97,0.97,0.97,0.94,30:130,,,,,offline,0.9223323730935318,0.9611661948673078,0.9611661948673078,0.9611661948673078
0.005186324391784833,0.002179360752062683,0.07121547233099348,0.08280135991197185,0.00034633981871013965,0.00114762898441183,0.0016008541534707314,0,0.0899355480609801,0.08818377613642425,0,0.9720395189259284,0,0.4679697532860949,0.27280672773039494,0.0110780691487962,0.9841155861113668,0.5199666520849209,0.2942197137916287,0.0674040201751565,0.9977726768356044,0.5170493078911647,0.48642205576122893,0.0,1.0,0.48295069210883534,0.48642205576122893,0.0,1.0,0.48,0.5021167315686782,0.0,1.0,-0.08610855433479712,0.08786166694390402,-0.4976209545522922,-0.08786166694390397,0.4976209545522922,-1.0000000000000002,-0.047843443438545574,0.5122623517915463,-0.9862151498360586,0.9862151498360585,0.35068771002879295,0.1782556345254591,4.60517018598809,0.46286793973077756,0.4179878583801233,0.30855137552591794,4.60517018598809,0.5121012579716866,0.0,0.0,1.1189308438233097,0.8461538461538461,0.0,0.0,1.1189308438233097,0.15384615384615385,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0.47831133799945413,0.5184302685109283,1.0,1.0,1.0,1.0,1.0,0.07,0.07,0.02,0.0,0.0,0.43999999999999995,0.44999999999999996,0.52,0.03,0.027333333333333334,0.9999990197916634,0.027333333333333334,0.9999990197916634,0,124.11912207033926,4,2,179.00576443246175,0.5,1.0,1,0.94,0.94,0.94,0.88,60:160,,,,,offline,0.8994733915449521,0.9497366967517012,0.9497366967517012,0.9497366967517012
0.0010243497402389,0.00017828757835775146,0.10393788468682902,0.13924245136139335,2.185800182052991e-05,0.0003866123384616277,0.0004000533461369923,0,0.09051656912419696,0.09184935837884108,0,0.9905346897167551,0,0.4680067592356539,0.2767635862124419,0.0110780691487962,0.9841155861113668,0.5189110796110901,0.29351865031308394,0.0488749393190799,0.9978662191346132,0.5057547487917275,0.4850889590253398,0.0,1.0,0.49424525120827245,0.4850889590253398,0.0,1.0,0.49,0.5024183937956914,0.0,1.0,0.04290284696953322,-0.014798919367905327,-0.5177422983738524,0.014798919367905346,0.5177422983738524,-1.0,0.05055447286254532,0.5345714145151178,-0.9858128195873627,0.9858128195873629,0.3573643078968725,0.20408290798236361,4.60517018598809,0.45401053533713776,0.41301021210552447,0.2938433876747613,4.60517018598809,0.5278067081910413,0.0,0.0,1.168483816890899,0.7456575682382134,0.0,0.0,1.168483816890899,0.2543424317617866,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.4968837878067843,0.4850744269767058,1.0,1.0,1.0,1.0,1.0,0.07,0.07,0.02,0.0,0.0,0.43999999999999995,0.43000000000000005,0.51,0.03,0.017333333333333333,1.0,0.017333333333333333,1.0,0,121.919282167151,4,2,176.80238175313224,0.5,1.0,1,0.93,0.93,0.93,0.86,90:190,,,,,offline,0.8854783194159155,0.942739159349933,0.942739159349933,0.942739159349933
0.0027047070278443937,0.005417898996711216,0.036302675516460055,0.14741489010165446,0.0005574655677923373,3.125015894717453e-05,0.0004000533461369923,0,0.08762961437504974,0.09002054300606743,0,0.985996915366563,0,0.47672883165909014,0.2944551070011181,0.0110780691487962,0.9962571925784788,0.5427233430749929,0.2744852558252197,0.0444590549356873,0.9978662191346132,0.4914310283212723,0.48822808556656905,0.0,1.0,0.5085689716787277,0.48822808556656905,0.0,1.0,0.51,0.5024183937956914,0.0,1.0,0.09606238539568979,0.019398709115611645,-0.421865624204237,-0.0193987091156116,0.42186562420423684,-0.9999999999999997,0.008016419972455106,0.44081134759138213,-0.9886184932373063,0.9886184932373063,0.3468671239059746,0.18152873125067656,4.60517018598809,0.465108789679554,0.4441361414510872,0.3132831467984925,4.60517018598809,0.5940637199185419,0.0,0.0,1.118481311010773,0.46153846153846156,0.0,0.0,1.118481311010773,0.5384615384615384,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0.5378552635441437,0.4390425443939762,1.0,1.0,1.0,1.0,1.0,0.07,0.07,0.02,0.0,0.0,0.45999999999999996,0.43000000000000005,0.49,0.03,0.020666666666666667,0.999999999985239,0.020666666666666667,0.999999999985239,0,125.47084524281611,4,2,185.08880425038905,0.5,1.0,1,0.95,0.95,0.9500000000000001,0.9,120:220,,,,,offline,0.9067253811832413,0.9533626880567951,0.9533626880567951,0.9533626880567951
6.408339563442159e-05,0.0028605205433000188,0.03873801792607949,0.2851421824865603,0.002754423117163976,0.0004904598574560408,0.003604329355261904,1,0.08581682745603315,0.09253144858002993,0,0.9526656388807428,0,0.5153485478309779,0.2920448849206043,0.0255555950607878,0.9962571925784788,0.5150229592484658,0.2740219666562927,0.0290255023938132,0.9978662191346132,0.471103502188868,0.4868035847118139,0.0,1.0,0.528896497811132,0.4868035847118139,0.0,1.0,0.53,0.5016135580465918,0.0,1.0,0.16130302846119995,-0.0568403089283722,-0.4177512531165087,0.05684030892837213,0.4177512531165088,-0.9999999999999999,0.08305038105285237,0.4336837010472405,-0.98818443257969,0.9881844325796902,0.3928276045287046,0.23345616480030298,4.60517018598809,0.5113982914904996,0.41336651392251655,0.2774059838790575,4.60517018598809,0.45882494870611457,0.0,0.0,1.1457430579426504,0.05386178861788618,0.0,0.0,1.1457430579426504,0.9461382113821137,0.0,0.0,0.6913460990017393,1.0,0,0,0,0,0,0.5315779064733466,0.43449566230195114,1.0,1.0,1.0,1.0,1.0,0.07,0.07,0.02,0.0,0.0,0.47,0.41000000000000003,0.47,0.03,0.04666666666666667,0.9818692807103475,0.04666666666666667,0.9818692807103475,0,125.92832685496302,4,2,185.20041360672536,0.5,1.0,1,0.97,0.97,0.97,0.94,150:250,,,,,offline,0.9225719194343995,0.9612859658187253,0.9612859658187253,0.9612859658187253
0.008471643847921748,4.452822471621325e-05,0.07017859759787629,0.17907120320514833,0.0014417925672073617,6.96332767218474e-05,0.0016008541534707314,0,0.08904930853905484,0.0843051415590579,0,0.9609258800185282,0,0.554255973415352,0.28656263686355593,0.0031864411986074,0.9962571925784788,0.5426369890907424,0.27964744017718635,0.0020646817172705,0.9978662191346132,0.4760265791119449,0.4893359938336797,0.0,1.0,0.5239734208880551,0.4893359938336797,0.0,1.0,0.52,0.5021167315686782,0.0,1.0,0.04069579171421294,0.03680895543035214,-0.4331166781568435,-0.03680895543035201,0.4331166781568435,-1.0,-0.013659852575670707,0.4395352281030103,-0.9922163150120455,0.9922163150120461,0.42166641527935483,0.14559291027484986,4.60517018598809,0.619515302612504,0.4185187125473886,0.11830936477967643,4.60517018598809,0.5589844546530378,0.0,0.0,1.1235064867893114,0.05386178861788618,0.0,0.0,1.1235064867893114,0.9461382113821137,0.0,0.0,0.6923469670899615,1.0,0,0,0,0,0,0.45628527076361486,0.4277021812668434,1.0,1.0,1.0,1.0,1.0,0.07,0.07,0.02,0.0,0.0,0.47,0.42000000000000004,0.48,0.03,0.03666666666666667,0.999236693440694,0.03666666666666667,0.999236693440694,0,124.24244215146618,4,2,183.76357601318773,0.5,1.0,1,0.98,0.98,0.98,0.96,180:280,,,,,offline,0.9286688649249727,0.9643344379507526,0.9643344379507526,0.9643344379507526
0.0077941687142861135,4.452822471621325e-05,0.08590729254025008,0.25698326031417434,0.002754423117163976,0.0012829927266820313,0.003604329355261904,1,0.08216348469131723,0.09307279838300671,0,0.9356805655440663,0,0.5724350423578973,0.28193584055187354,0.0031864411986074,0.991011401680775,0.531259178875723,0.27578370706626737,0.0020646817172705,0.9977713643027288,0.46093361058034543,0.48409426152672075,0.0,1.0,0.5390663894196546,0.48409426152672075,0.0,1.0,0.53,0.5016135580465918,0.0,1.0,-0.07936822730459288,0.03325147414996787,-0.48847811734150687,-0.033251474149967854,0.488478117341507,-1.0,0.01003532769742671,0.4922046695054056,-0.9890553118607408,0.9890553118607411,0.4526250847755165,0.16257709300423703,4.60517018598809,0.633449043933582,0.4106480547426194,0.11793691552116438,4.60517018598809,0.5108539388773512,0.0,0.0,1.1896095169920369,0.05386178861788618,0.0,0.0,1.1896095169920369,0.9461382113821137,0.0,0.0,0.6913460990017393,1.0,0,0,0,0,0,0.44599781450437925,0.4442033707686497,1.0,1.0,1.0,1.0,1.0,0.09,0.09,0.02,0.0,0.0,0.49,0.39,0.47,0.03,0.05733333333333333,0.9024339974830233,0.05733333333333333,0.9024339974830233,0,125.56109804558626,10,2,180.11730356751855,0.5,1.0,1,0.97,0.97,0.97,0.94,210:310,,,,,offline,0.9166766702174619,0.9583383349120427,0.9583383349120427,0.9583383349120427
0.00231169899144596,0.002179360752062683,0.055978120611143094,0.17032324846485078,0.0014417925672073617,0.0004904598574560408,0.0016008541534707314,0,0.08419250873791524,0.08723125718489753,0,0.9586606419236195,0,0.5637776947652916,0.2789117091029089,0.0031864411986074,0.991011401680775,0.48495188768045056,0.27934851636658725,0.0020646817172705,0.9977713643027288,0.4747159745578313,0.48778462697631525,0.0,1.0,0.5252840254421687,0.48778462697631525,0.0,1.0,0.52,0.5021167315686782,0.0,1.0,0.0037140847219232402,-0.06885967326919624,-0.47981068134437177,0.06885967326919624,0.47981068134437166,-1.0,0.10219130090119541,0.48218691291131294,-0.990130454265895,0.9901304542658946,0.4435430696503871,0.15579236902788016,4.60517018598809,0.6174393142110705,0.35691278432595797,0.09691657227899159,4.60517018598809,0.45559563111202184,0.0,0.0,1.1703277990605536,0.08333333333333333,0.0,0.0,1.1703277990605536,0.9166666666666666,0.0,0.0,0.6923469670899615,1.0,0,0,0,0,0,0.43259105701846884,0.4603855472043584,1.0,1.0,1.0,1.0,1.0,0.09,0.09,0.02,0.0,0.0,0.47,0.42000000000000004,0.48,0.03,0.03266666666666666,0.9999125081834983,0.03266666666666666,0.9999125081834983,0,124.14723432659945,5,2,179.63360861076063,0.5,1.0,1,0.96,0.96,0.96,0.92,240:340,,,,,offline,0.9145712717418425,0.9572856338365787,0.9572856338365787,0.9572856338365787
0.00014409914490739188,0.000711944539662686,0.035090377828235,0.14307592620958062,8.83015116668051e-05,6.96332767218474e-05,0.0,0,0.08671125307220208,0.09091277676401949,0,0.9690778225893799,0,0.5408737585226832,0.2803828949889449,0.0218497543001414,0.9980904474004014,0.49174775818082417,0.29861098102234424,0.0064029473674308,0.9980562201421468,0.4812313773297251,0.48416527464751946,0.0,1.0,0.5187686226702749,0.48416527464751946,0.0,1.0,0.5,0.502518907629606,0.0,1.0,-0.014128873162154724,-0.1063242032057355,-0.5258809214838677,0.10632420320573556,0.5258809214838674,-0.9999999999999999,0.12917769733679307,0.528288664698543,-0.9910156073361337,0.9910156073361334,0.4327700062220124,0.2768228967071847,4.60517018598809,0.5830301391000432,0.36631685747150977,0.17799811714617056,4.60517018598809,0.4372161480732643,0.0,0.0,1.2039130012115526,0.364247311827957,0.0,0.0,1.2039130012115526,0.635752688172043,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.4856139903965869,0.5418735425665204,1.0,1.0,1.0,1.0,1.0,0.08,0.08,0.02,0.0,0.0,0.47,0.4,0.5,0.03,0.04733333333333333,0.9791166715970179,0.04733333333333333,0.9791166715970179,0,122.93867795289745,3,2,174.00003412941828,0.5,1.0,1,0.94,0.94,0.94,0.88,270:370,,,,,offline,0.9042768508232732,0.9521384255168958,0.9521384255168958,0.9521384255168958
