psi_0,psi_1,psi_2,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,distance_class_False,distance_class_True,u_detect_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,0_mean,0_std,0_min,0_max,1_mean,1_std,1_min,1_max,2_mean,2_std,2_min,2_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,correlation_1_0,correlation_2_0,correlation_2_1,correlation_predict_proba_0_0,correlation_predict_proba_0_1,correlation_predict_proba_0_2,correlation_predict_proba_1_0,correlation_predict_proba_1_1,correlation_predict_proba_1_2,correlation_predict_proba_1_predict_proba_0,0_gmean,0_hmean,0_entropy,0_median,1_gmean,1_hmean,1_entropy,1_median,2_gmean,2_hmean,2_entropy,2_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,0_nr_outliers,1_nr_outliers,2_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,0_iqr,1_iqr,2_iqr,predict_proba_0_iqr,predict_proba_1_iqr,0_uniqueness_ratio,1_uniqueness_ratio,2_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,0_sparsity,1_sparsity,2_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,prop_pca,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_pvalue,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.031856054201119054,0.06398568924922234,0.07061905958809395,0.07405121088089944,0.13155384414829008,0.025857302916486614,0,3.6294273698986657,2.7832881318325478,0,0.8177565319338207,0,4.963917206343276,2.862013279554553,0.1107656148222124,9.867021350190294,4.798977349041852,2.910908251034962,0.0588728907967184,9.984429356264126,5.006478643730059,2.7410236118500317,0.2747116430728602,9.800687236150395,0.6098163613102757,0.4765684785480734,1.5765166949677223e-14,1.0,0.3901836386897244,0.4765684785480734,1.1595763466433716e-22,0.9999999999999842,0.2376458226113718,0.05698810075756347,-0.012019920887488364,0.6128307995918327,0.750829997156478,0.009443791344252115,-0.6128307995918326,-0.7508299971564778,-0.009443791344252186,-0.9999999999999997,3.755275398676217,2.0554950193575143,4.60517018598809,5.15663298352399,3.4749349528483364,1.3313453528860948,4.60517018598809,4.4546935110235815,3.9676716470050493,2.5221693501028355,4.60517018598809,5.021351343691402,0.004318749804844958,1.5571426976482836e-12,4.411088975431306,0.999935641623368,1.1794754464040321e-06,1.1254560014584695e-20,4.60517018598809,6.435837663201238e-05,0,0,0,0,0,4.960482633251244,4.681794341155198,4.333806284165314,0.9998370524980926,0.9998370524980926,1.0,1.0,1.0,0.91,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09866666666666667,0.3034694014291436,0.09866666666666667,0.3034694014291436,0,137.05405952719062,5,2,213.68755542732626,0.5,1.0,1,1.0,1.0,1.0,1.0,0:100,,,,,offline,0.9976818689423805,0.998617497127161,0.998617497127161,0.998617497127161
0.0376117184595745,0.0898237613409251,0.03737455319340134,0.14388429065414635,0.20569343754674158,0.019668877413391413,1,4.241856596081943,2.902578789980249,0,0.7876188565734334,0,5.170646788679058,3.031090497075769,0.1107656148222124,9.900636622971282,4.727316186168724,3.004218571566616,0.0588728907967184,9.984429356264126,5.006315620732604,2.9522502833772473,0.1457290708250558,9.800687236150395,0.6281419597747587,0.4756499145400618,1.3322676295501878e-14,1.0,0.3718580402252412,0.47564991454006184,7.806730353562839e-24,0.9999999999999867,0.23587590180597842,0.01713289226012685,0.005246216580095336,0.6555054848443884,0.6954392827333077,-0.0197818810984003,-0.6555054848443884,-0.6954392827333078,0.019781881098400407,-1.0,3.8993892989783365,2.1319262964159447,4.60517018598809,5.15663298352399,3.3750448034883234,1.331011697896305,4.60517018598809,4.297672285009746,3.737840222562733,2.0257377769442857,4.60517018598809,4.902198677714967,0.0035874491552270846,1.3146912414223528e-12,4.306981388013531,0.9999422207687143,5.24505592548222e-07,7.299194373312973e-22,4.60517018598809,5.777923128562961e-05,0,0,0,0,0,5.49256347603359,5.521770806718871,4.970217008566754,0.9999896647291007,0.9999896647291007,1.0,1.0,1.0,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12066666666666667,0.12131139143911408,0.12066666666666667,0.12131139143911408,0,137.25985917719223,5,2,212.75920218955764,0.5,1.0,1,1.0,1.0,1.0,1.0,30:130,,,,,offline,1.0006764361176974,1.0000962721303603,1.0000962721303603,1.0000962721303603
0.15769953597353786,0.05356225968385208,0.03289340964675412,0.06574087845161383,0.08212137790901997,0.0002053972276213113,0,4.711101484015751,2.676713935613563,0,0.6914064360536248,0,5.291006806446585,3.069723692235413,0.1340111509451202,9.900636622971282,4.96383372990569,3.0504109900243783,0.0588728907967184,9.984429356264126,4.744838826587541,2.9857866024843336,0.1457290708250558,9.725600152123238,0.6816461729011374,0.4576079569809179,1.3322676295501878e-14,1.0,0.3183538270988628,0.4576079569809179,7.806730353562839e-24,0.9999999999999867,0.1270119541207517,0.1440655892399108,0.11982414088392107,0.6159319234277844,0.6158862820304699,0.17420353830019727,-0.6159319234277846,-0.61588628203047,-0.17420353830019725,-0.9999999999999998,4.072662169382009,2.4085611152074717,4.60517018598809,5.467815572217729,3.5305589723518884,1.401936123405185,4.60517018598809,4.846837557408161,3.418747190516831,1.7799288854084616,4.60517018598809,4.688981195885097,0.009769341844636325,1.3158056666728337e-12,4.30698138801353,0.9999751177105205,2.801135408657276e-07,6.852404623616171e-22,4.60517018598809,2.488228947950927e-05,0,0,0,0,0,5.658213269949023,5.373328757761331,5.311111301181481,0.994193113933949,0.9941931139339489,1.0,1.0,1.0,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07066666666666667,0.7138750941844643,0.07066666666666667,0.7138750941844643,0,122.11498450770813,9,3,170.80785741300434,0.5,1.0,1,1.0,1.0,1.0,1.0,60:160,,,,,offline,1.0021523367611935,1.0005571703844298,1.0005571703844298,1.0005571703844298
0.07727056719815469,0.06398985504807451,0.08471823443799907,0.09115048585947273,0.11908648712609197,0.0025853954124895042,0,4.706791748456464,2.9742205084898057,0,0.6378515561697702,0,5.258396951360572,3.0450311578546896,0.1340111509451202,9.977201170111584,4.851190291416671,3.0978261794546085,0.0588728907967184,9.844701893562544,4.8393553613713785,3.0319359342023593,0.0003395150582308,9.992240329372809,0.7096922525872018,0.4454856899284988,2.220446049250313e-15,1.0,0.2903077474127981,0.4454856899284988,7.806730353562839e-24,0.9999999999999978,0.1036431583763363,0.03346299213648384,0.0002612592094717676,0.620330028196993,0.6050479408472043,0.0543473072672898,-0.6203300281969932,-0.6050479408472043,-0.054347307267289806,-0.9999999999999998,4.016437965739128,2.3027759400887033,4.60517018598809,5.223019263847321,3.3425344648562625,1.3005167433105007,4.60517018598809,4.810104115224755,3.1332229384331387,0.03328242871024512,4.60517018598809,5.212139208198291,0.007606703290828878,1.8867268601440405e-13,4.3749116766886855,0.9999965880861275,4.2385382527517187e-07,6.683117679833648e-22,4.60517018598809,3.411913872559167e-06,0,0,0,0,0,5.7604309681062205,5.455239230029619,5.605654873908992,0.9817608067570962,0.9817608067570962,1.0,1.0,1.0,0.91,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07533333333333334,0.6378053594663992,0.07533333333333334,0.6378053594663992,0,124.63087425885172,9,3,172.856051744942,0.5,1.0,1,1.0,1.0,1.0,1.0,90:190,,,,,offline,0.9977692194020368,0.9984197742948663,0.9984197742948663,0.9984197742948663
0.15773493733266603,0.03768441276950123,0.07144377038729947,0.08998046994481626,0.08972598731712395,0.026993862384045962,0,4.951320650558733,3.158608926019862,1,0.5336968129996014,0,5.423114869275288,3.1031349369522907,0.1340111509451202,9.977201170111584,5.135015834342113,3.015697077523534,0.1488327238644893,9.877468427968443,4.637129891117009,3.0787122700355023,0.0003395150582308,9.992240329372809,0.759974699985429,0.41771544755059614,2.220446049250313e-15,1.0,0.24002530001457115,0.41771544755059614,7.806730353562839e-24,0.9999999999999978,-0.02079611066141062,-0.0030899972372525814,0.042149151767965735,0.5827756351614063,0.5058263785682358,0.04917674823598087,-0.5827756351614064,-0.5058263785682358,-0.049176748235980894,-1.0,4.230515644711577,2.5813737224223066,4.60517018598809,5.420328020372276,3.784824538485364,1.8970825559529663,4.60517018598809,5.021372976206777,2.9214138498727125,0.03322641736742067,4.60517018598809,5.123371327093622,0.027965694642126924,2.2012693977770224e-13,4.3749116766886855,0.9999966548476558,1.9893261577936074e-07,6.677700482461966e-22,4.60517018598809,3.3451523442648135e-06,0,0,0,24,24,5.771611509894447,5.323435546108597,5.60655518773489,0.1206322203489153,0.1206322203489153,1.0,1.0,1.0,0.91,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.106,0.2283725116630342,0.106,0.2283725116630342,0,127.59198398640936,9,3,177.41473987662056,0.5,1.0,1,1.0,1.0,1.0,1.0,120:220,,,,,offline,0.9923287780454982,0.9982085092568632,0.9982085092568632,0.9982085092568632
0.06049969851991142,0.05794424005167911,0.04369927291813847,0.1024888244460108,0.10233484517685351,0.009101784840394346,0,4.6277176583380895,3.2482244236121387,0,0.5774855213019945,0,5.276207139863947,2.979336388993001,0.1340111509451202,9.977201170111584,5.112347208819275,2.9484611310830497,0.1488327238644893,9.877468427968443,4.761222901763971,2.97741007778449,0.0003395150582308,9.992240329372809,0.737579463299145,0.42648707942474534,2.220446049250313e-15,1.0,0.2624205367008549,0.42648707942474534,7.955423212567627e-23,0.9999999999999978,-0.023201285387406463,-0.01633434141425666,-0.017848833002783095,0.5869707926701032,0.4984028304793599,0.04989806930034197,-0.5869707926701032,-0.49840283047935996,-0.04989806930034193,-1.0,4.10528189235247,2.4283337115150667,4.60517018598809,5.0526533094551755,3.7895031641724355,1.9213126427033043,4.60517018598809,5.021372976206777,3.088920366361669,0.03320642442933457,4.60517018598809,5.010402646999375,0.03229438571938293,2.202409709592299e-13,4.40741997402783,0.9999819148825416,4.980991024906938e-07,4.533964400333793e-21,4.60517018598809,1.808511745836524e-05,0,0,0,0,0,5.3103385590891925,5.195806562342812,4.706105963775913,0.6396002329164069,0.6396002329164069,1.0,1.0,1.0,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08333333333333333,0.5099167532749503,0.08333333333333333,0.5099167532749503,0,128.0432898338414,5,3,182.58496126703088,0.5,1.0,1,1.0,1.0,1.0,1.0,150:250,,,,,offline,0.9933315720933044,0.9984629455335661,0.9984629455335661,0.9984629455335661
0.099419259583523,0.045077778399794426,0.10305325401174953,0.12076892960349367,0.12168321573811476,0.0002053972276213113,0,4.770591288996902,2.8223440609462807,1,0.6654792484900567,0,4.701526760389937,2.9784657324590618,0.4936308512449339,9.949024769066904,5.204558112332589,2.8014561194813603,0.1062993636782394,9.877468427968443,4.635825379402033,2.9566670926816143,0.115429017618186,9.885857072887896,0.6924553586211711,0.44512681507028007,6.217248937900877e-15,1.0,0.307544641378829,0.44512681507028007,2.3835769426620417e-21,0.9999999999999938,-0.08641186606250853,-0.11032129043613481,0.007840271691173874,0.5326153669470564,0.5377389533333681,0.04666453428233334,-0.5326153669470566,-0.5377389533333681,-0.04666453428233338,-1.0000000000000002,3.626135588575775,2.555821702121199,4.60517018598809,3.9685927280634425,4.031139704683233,2.1149197932239114,4.60517018598809,5.461496626570171,3.276173361720286,1.499847689723337,4.60517018598809,4.276554588925237,0.025937198989081485,6.106930747644248e-13,4.464706249174363,0.9997930639058952,3.7686000597234438e-06,1.822353145301325e-19,4.60517018598809,0.00020693609410475671,0,0,0,0,0,5.406740426003335,4.7570876351290465,4.527868301080136,0.9546244116198838,0.9546244116198838,1.0,1.0,1.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.10733333333333334,0.21636179531821592,0.10733333333333334,0.21636179531821592,0,125.90239615503486,3,3,176.4930669494706,0.5,1.0,1,1.0,1.0,1.0,1.0,180:280,,,,,offline,0.9990849797939887,0.9994884996884443,0.9994884996884443,0.9994884996884443
0.13271421583194531,0.051378587677220755,0.06670013638718349,0.12776846194397634,0.14053247636253807,0.006069879864156293,0,4.530200743556615,2.7878434977565596,0,0.7277641105896728,0,4.519395833880853,2.9109414824664053,0.4936308512449339,9.91529030111402,5.176579925797513,2.896856026748698,0.1062993636782394,9.834468157364912,4.79122344361594,2.9109204533757165,0.1499542687756672,9.885857072887896,0.6587384822692414,0.45601232689018445,6.217248937900877e-15,1.0,0.3412615177307587,0.45601232689018445,2.907463616830714e-22,0.9999999999999938,0.045904130456723376,-0.0566851533149671,-0.02489532941559695,0.5167797648493396,0.657490221848879,0.009447525920226267,-0.5167797648493395,-0.6574902218488791,-0.009447525920226263,-1.0,3.43959025054046,2.370758831304699,4.60517018598809,3.757788465494756,3.8582403643225818,1.8517460679855005,4.60517018598809,5.61224797271128,3.543885779532926,1.7977619943719838,4.60517018598809,4.2395659863911535,0.011141918207987106,4.839058693361984e-13,4.435998106894175,0.9997395886494698,4.222843513371489e-06,2.5685394357908556e-20,4.60517018598809,0.0002604113505301549,0,0,0,0,0,5.048049040827235,5.105039862750823,4.7175503660783855,0.997137753663329,0.997137753663329,1.0,1.0,1.0,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12533333333333332,0.09747643909691286,0.12533333333333332,0.09747643909691286,0,125.67388715961084,4,3,177.85192731557527,0.5,1.0,1,1.0,1.0,1.0,1.0,210:310,,,,,offline,0.9940822065661796,0.9976302606832045,0.9976302606832045,0.9976302606832045
0.1146866419331085,0.09202251306130467,0.1371356321400033,0.10821124059010137,0.1250836143979535,0.0012732721432515176,0,4.477811178310672,2.6111021407298614,0,0.7069702913168407,0,4.681206867033929,2.9899296507047546,0.1982228098530392,9.964660385211692,5.141393437360698,2.950780421782751,0.1062993636782394,9.834468157364912,4.827971708074127,2.8754308250479377,0.1499542687756672,9.885857072887896,0.669425886517831,0.450686850197925,6.217248937900877e-15,1.0,0.3305741134821691,0.450686850197925,2.907463616830714e-22,0.9999999999999938,0.11424413963487105,0.018483102835043518,-0.0018749998214148257,0.549978500562251,0.6962056698923641,0.035168256826832854,-0.549978500562251,-0.6962056698923642,-0.03516825682683287,-1.0000000000000002,3.4600322037128812,2.0397255889806973,4.60517018598809,3.9906195147934005,3.781195357585072,1.8069604942946815,4.60517018598809,5.728830231381146,3.6681848801599664,2.0367708694833073,4.60517018598809,4.266982358664601,0.007387712086111722,3.609756828658618e-13,4.374461605367787,0.9997701990469583,1.5537015761659342e-06,2.877410520608894e-20,4.60517018598809,0.0002298009530416959,0,0,0,0,0,4.949027637641729,5.074247220261405,4.701704950470541,0.9993909421358212,0.9993909421358212,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.092,0.3853457655198808,0.092,0.3853457655198808,0,125.47117963158493,4,3,177.6811983704198,0.5,1.0,1,1.0,1.0,1.0,1.0,240:340,,,,,offline,1.0018901808536342,1.000227838742053,1.000227838742053,1.000227838742053
0.19802024297008353,0.07251019874315323,0.1015902773361141,0.09074109527460354,0.09521114161107223,0.009101784840394346,0,4.520537070552396,2.76809529438043,0,0.6004097099070842,0,5.097087390351472,3.073679323333218,0.0366174466511193,9.964660385211692,5.131285070333274,2.933557722946748,0.1062993636782394,9.834468157364912,4.723031983318358,2.807191232603226,0.2017728040981625,9.819308219051546,0.7237300466731026,0.4271194523532587,6.217248937900877e-15,1.0,0.2762699533268977,0.4271194523532587,2.907463616830714e-22,0.9999999999999938,0.002409218451177422,0.12920967223660446,0.04318403655139988,0.5758282635894264,0.5836043786711488,0.0906466231689837,-0.5758282635894263,-0.5836043786711488,-0.09064662316898371,-1.0000000000000002,3.5490066693030973,1.2244120530930647,4.60517018598809,5.481407582252272,3.792371351396096,1.8354920005867266,4.60517018598809,5.538443171872931,3.6045619751344,2.1398670422847643,4.60517018598809,4.182406777348071,0.01779359092947717,3.6098759838449737e-13,4.393557030416631,0.9999739811830175,5.776780209439027e-07,2.8693930236199076e-20,4.60517018598809,2.601881698255248e-05,0,0,0,0,0,5.086819956848688,5.040495571149784,4.44165407165363,0.6567251584464298,0.65672515844643,1.0,1.0,1.0,0.91,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.059333333333333335,0.8791950018354072,0.059333333333333335,0.8791950018354072,0,128.73075301893653,5,3,186.46726084747024,0.5,1.0,1,1.0,1.0,1.0,1.0,270:370,,,,,offline,0.9976537907148102,0.9991125154786923,0.9991125154786923,0.9991125154786923
