psi_nswprice,psi_nswdemand,psi_vicprice,psi_vicdemand,psi_transfer,psi_weekday,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,distance_class_UP,distance_class_DOWN,u_detect_drift_flag,nswprice_mean,nswprice_std,nswprice_min,nswprice_max,nswdemand_mean,nswdemand_std,nswdemand_min,nswdemand_max,vicprice_mean,vicprice_std,vicprice_min,vicprice_max,vicdemand_mean,vicdemand_std,vicdemand_min,vicdemand_max,transfer_mean,transfer_std,transfer_min,transfer_max,weekday_mean,weekday_std,weekday_min,weekday_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,correlation_nswdemand_nswprice,correlation_vicprice_nswprice,correlation_vicprice_nswdemand,correlation_vicdemand_nswprice,correlation_vicdemand_nswdemand,correlation_vicdemand_vicprice,correlation_transfer_nswprice,correlation_transfer_nswdemand,correlation_transfer_vicprice,correlation_transfer_vicdemand,correlation_weekday_nswprice,correlation_weekday_nswdemand,correlation_weekday_vicprice,correlation_weekday_vicdemand,correlation_weekday_transfer,correlation_predict_proba_0_nswprice,correlation_predict_proba_0_nswdemand,correlation_predict_proba_0_vicprice,correlation_predict_proba_0_vicdemand,correlation_predict_proba_0_transfer,correlation_predict_proba_0_weekday,correlation_predict_proba_1_nswprice,correlation_predict_proba_1_nswdemand,correlation_predict_proba_1_vicprice,correlation_predict_proba_1_vicdemand,correlation_predict_proba_1_transfer,correlation_predict_proba_1_weekday,correlation_predict_proba_1_predict_proba_0,nswprice_gmean,nswprice_hmean,nswprice_entropy,nswprice_median,nswdemand_gmean,nswdemand_hmean,nswdemand_entropy,nswdemand_median,vicprice_gmean,vicprice_hmean,vicprice_entropy,vicprice_median,vicdemand_gmean,vicdemand_hmean,vicdemand_entropy,vicdemand_median,transfer_gmean,transfer_hmean,transfer_entropy,transfer_median,weekday_gmean,weekday_hmean,weekday_entropy,weekday_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,nswprice_nr_outliers,nswdemand_nr_outliers,vicprice_nr_outliers,vicdemand_nr_outliers,transfer_nr_outliers,weekday_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,nswprice_iqr,nswdemand_iqr,vicprice_iqr,vicdemand_iqr,transfer_iqr,weekday_iqr,predict_proba_0_iqr,predict_proba_1_iqr,nswprice_uniqueness_ratio,nswdemand_uniqueness_ratio,vicprice_uniqueness_ratio,vicdemand_uniqueness_ratio,transfer_uniqueness_ratio,weekday_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,nswprice_sparsity,nswdemand_sparsity,vicprice_sparsity,vicdemand_sparsity,transfer_sparsity,weekday_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,prop_pca,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,dc_accuracy,dc_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,precision,recall,f1-score,auc,kappa,last_precision,last_recall,last_f1-score,last_auc,last_kappa,predicted
2.213089182937245,1.0709327610089814,0,0,0,4.988730488224115,1.5268703279979736,1.530649080689802,0.21173713889808682,1,0.7771739201784411,0,0.04144457301465809,0.03979276357303219,1,0.08075834999999999,0.028341703132522232,0.042272,0.166777,0.51519934,0.14214410491229515,0.184023,0.780422,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,2.2,0.6963106238227914,1.0,3.0,0.5798094176356217,0.27481370655913834,0.009608786148809324,0.9696214778293402,0.42019058236437834,0.2748137065591383,0.030378522170659852,0.9903912138511904,0.33829937321755393,,,,,,,,,,-0.8223180392027956,-0.3012355989057656,,,,-0.8615962676013874,-0.33524579395989107,,,,0.8550534909679347,0.8615962676013872,0.335245793959891,,,,-0.855053490967934,-1.0000000000000002,0.07592118682333043,0.0711302265819778,3.1600127638407542,0.077879,0.4902779392394472,0.45827683021494486,4.577444298765693,0.5241,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,2.0713717533738465,1.9230769230769231,1.0133126873497391,2.0,0.43119654874886043,0.16306770921825237,4.386761068944815,0.5803028852409329,0.2915376493647192,0.1452219665190652,4.386761068944815,0.4196971147590671,4,12,0,0,0,0,16,16,0.03479600000000001,0.12931399999999998,0.0,0.0,0.0,1.0,0.19528491566948503,0.19528491566948503,0.37,0.98,0.01,0.01,0.01,0.03,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.19,0.0017720338775402227,0.19,0.0017720338775402227,0,,0,81.19713003378669,5,4,84.47177677781306,0.7777777777777778,0.9402985074626866,0.8513513513513513,0.6974219810040707,0.4424733907754689,,,,,,0.8259977600009171
2.7778546160070325,1.036647550320141,0,0,0,3.920736663630484,2.1095347314531323,2.7877545975296774,1.1177415653547076,1,0.23806105386535026,0,0.03085851539243561,0.07226753220374378,1,0.06433312,0.02053864273164568,0.042272,0.10475,0.5118744400000002,0.13340205084170983,0.200982,0.740702,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,2.84,0.7066781016799227,2.0,4.0,0.7187142139057069,0.18537505728577378,0.4644272838588928,0.9696214778293402,0.28128578609429317,0.18537505728577378,0.030378522170659852,0.5355727161411071,0.17389011745379346,,,,,,,,,,-0.7002243655574376,-0.44089223812439976,,,,-0.8517081141953375,-0.008842907145574536,,,,0.540972522361818,0.8517081141953371,0.008842907145574352,,,,-0.5409725223618175,-0.9999999999999999,0.061132512394408194,0.05815111917303178,2.6968604137996905,0.056323,0.4897754039154458,0.46147325936617306,4.5635813551544935,0.5243234999999999,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,2.7525752415460976,2.6666666666666665,1.027764205961499,3.0,0.6960321483129854,0.6750750323133299,4.336541775937665,0.6244435413753662,0.18052024066463834,0.09570170618241262,4.336541775937665,0.3755564586246337,0,12,0,0,0,0,0,0,0.044561500000000004,0.12336400000000003,0.0,0.0,0.0,1.0,0.3831261277411466,0.38312612774114674,0.25,0.97,0.01,0.01,0.01,0.03,0.83,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.34,2.637693031654671e-10,0.34,2.637693031654671e-10,1,,0,100.02857250514101,5,3,126.9752755218123,0.7525773195876289,0.9605263157894737,0.8439306358381503,0.48026315789473684,0.0,,,,,,0.8259977600009171
2.6527572038929916,0.5322568053476218,0,0,0,4.282065543630037,1.8184942049795019,2.4429671557422146,1.6107625072933427,1,0.1279888911611753,0,0.0,0.04952291414231533,1,0.05206909,0.01496682034887352,0.042122,0.098295,0.5038366599999999,0.12840689237230032,0.200982,0.740405,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,3.44,0.5741924500522188,2.0,4.0,0.8150356915029957,0.16465729534175216,0.4734517414238077,0.9729404494527292,0.18496430849700432,0.16465729534175208,0.027059550547270984,0.5265482585761923,-0.23106209760142424,,,,,,,,,,-0.45060014809116555,-0.04721729523642715,,,,-0.7712846552748048,0.3437790803877979,,,,0.24834671771584108,0.771284655274805,-0.3437790803877977,,,,-0.24834671771584102,-1.0,0.05040254836604022,0.04911128359026246,2.5610056679849733,0.042692,0.48303160713308196,0.4563630293741023,4.521992524320895,0.5240255,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,3.3888176309410114,3.3333333333333335,0.8333654410717204,3.0,0.7972053982111721,0.7783741587125034,4.298350925839977,0.9334932001933289,0.10939821933754612,0.06788292520088866,4.298350925839977,0.06650679980667124,9,13,0,0,0,0,0,0,0.013781000000000002,0.11484625000000004,0.0,0.0,0.0,1.0,0.3246923786430882,0.3246923786430883,0.26,0.94,0.01,0.01,0.01,0.03,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.285,2.520491358552982e-07,0.285,2.520491358552982e-07,1,,0,128.37322722725432,4,3,191.28455205119283,0.7272727272727273,0.9863013698630136,0.8372093023255814,0.4931506849315068,0.0,,,,,,0.8259977600009171
2.917892198205922,0.514656594197196,0,0,0,3.891022635515983,1.1933785396399457,1.839521052858423,1.30459227709779,1,0.022867492778860132,0,0.0009123751968390298,0.07033279499950953,1,0.04811502000000001,0.010066497984719591,0.042122,0.09208,0.5034692,0.12915355286313931,0.201279,0.740405,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,4.08,0.7202693099028161,3.0,5.0,0.8537935560588745,0.15546983183987545,0.3372573908237709,0.9820056260360153,0.14620644394112572,0.15546983183987537,0.01799437396398507,0.6627426091762287,-0.2592119637795045,,,,,,,,,,0.14617946091895928,-0.2952619611885731,,,,-0.8782519118737433,0.29386237091056944,,,,-0.01823664171966404,0.8782519118737436,-0.29386237091056944,,,,0.01823664171966502,-1.0000000000000002,0.04730982000821079,0.046679641755868535,2.38876494170916,0.042572,0.482505794444979,0.45574836718752293,4.535855467932095,0.5235795,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,4.014638759303675,3.9473684210526314,1.0466051465148276,4.0,0.836593832301109,0.8152982290931589,4.345172238111219,0.9435967434248607,0.08678124812696195,0.059551442012062764,4.345172238111219,0.056403256575139296,6,12,0,0,0,0,1,1,0.008437,0.11763600000000002,0.0,0.0,0.0,1.0,0.2323194428210772,0.23231944282107703,0.19,0.95,0.01,0.01,0.01,0.03,0.82,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.344,1.52056822372133e-10,0.344,1.52056822372133e-10,1,,0,104.48240370243116,8,4,138.55520935018095,0.7551020408163265,1.0,0.8604651162790697,0.5384615384615384,0.10979228486646886,,,,,,0.8259977600009171
3.4454020819298887,0.3340584422455283,0,0,0,2.9061525868788154,1.1791641653485594,1.844536542052867,1.1177415653547076,1,0.06840940011533847,0,0.02847837371106579,0.061096945271437775,1,0.04985604000000001,0.011304715436015756,0.042122,0.09208,0.4834662099999999,0.14240800261038952,0.165129,0.694287,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,4.72,0.6678776879493777,4.0,6.0,0.8504628678908146,0.15091732439777353,0.3372573908237709,0.9820056260360153,0.14953713210918557,0.15091732439777344,0.01799437396398507,0.6627426091762287,-0.39087930621606554,,,,,,,,,,0.32326010953698253,-0.3956107133590814,,,,-0.8950934605686306,0.4410530811837183,,,,-0.14725024389434907,0.8950934605686305,-0.4410530811837181,,,,0.14725024389434851,-1.0000000000000002,0.04884273063501292,0.04803099345356439,2.539808568427,0.045319,0.4558050219210316,0.4200076673648332,4.5913072423768915,0.5160665,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,4.67420492483742,4.629629629629629,0.9732531211321691,5.0,0.8335114430764103,0.8112584881271884,4.32084433162473,0.9298197514715726,0.09390640409787036,0.06465639808952996,4.32084433162473,0.07018024852842766,9,13,0,0,0,0,3,3,0.008437,0.13775650000000006,0.0,0.0,0.0,1.0,0.20536394423176785,0.2053639442317675,0.22,0.99,0.01,0.01,0.01,0.03,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.3265,1.6061812118371584e-09,0.3265,1.6061812118371584e-09,1,,0,107.92973432453834,6,4,139.56303854918383,0.6288659793814433,1.0,0.7721518987341772,0.5384615384615384,0.09228441754916783,,,,,,0.8259977600009171
2.8006613130840043,0.15737903225582117,0,0,0,2.563378255143715,1.0373674052809498,1.7300068014978502,0.6383791073856829,1,0.14081769097468622,0,0.025644788219547847,0.05926004800389584,1,0.05820450000000001,0.01861171999199983,0.042122,0.119731,0.4667137400000001,0.13670130858821247,0.165129,0.694287,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,5.32,0.6494753127087911,4.0,6.0,0.7926570148279157,0.19871427537029035,0.2086186261521143,0.9820056260360153,0.2073429851720843,0.19871427537029024,0.01799437396398507,0.7913813738478856,-0.08707839887510944,,,,,,,,,,0.6426177505772321,-0.3877706234092248,,,,-0.9716006628638919,0.1638392068696183,,,,-0.5925576437604096,0.9716006628638922,-0.16383920686961828,,,,0.5925576437604099,-0.9999999999999999,0.05575451260411717,0.053734083613632196,2.779108309897081,0.047886,0.4415056491952515,0.4100221560743246,4.60517018598809,0.5028265,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,5.278799007562481,5.2356020942408374,0.9469139517738844,5.0,0.7557296623793615,0.6979224504618403,4.353802700284772,0.8658769936045103,0.12766678085776303,0.07923827081181789,4.353802700284772,0.13412300639548974,3,0,0,0,0,0,5,5,0.029243000000000005,0.17565474999999997,0.0,0.0,0.0,1.0,0.27711116894068444,0.2771111689406842,0.25,1.0,0.01,0.01,0.01,0.03,0.83,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.2925,1.0677699163313347e-07,0.2925,1.0677699163313347e-07,1,,0,104.15954120970612,6,3,132.79903328567372,0.5434782608695652,1.0,0.704225352112676,0.58,0.16000000000000003,,,,,,0.8259977600009171
3.0467331015476873,0.04536205816146324,0,0,0,3.6257687595308052,1.1125116590492907,1.791257516786379,0.7056365705181403,1,0.13940687551660358,0,0.017416021728013813,0.07560430294332084,1,0.060216080000000005,0.018177913691492586,0.041942,0.119731,0.4129856700000001,0.15590817911738333,0.090301,0.694287,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,5.96,0.7236272269866326,5.0,7.0,0.7823609590495774,0.1910421615226784,0.2086186261521143,0.9839705867575759,0.21763904095042266,0.19104216152267833,0.01602941324242396,0.7913813738478856,0.19842910814385922,,,,,,,,,,0.24391667660015354,-0.6751656077683392,,,,-0.966920510127123,-0.19534180291468314,,,,-0.21800397924833978,0.9669205101271238,0.19534180291468298,,,,0.21800397924834006,-1.0,0.05782410080454389,0.05572499995191852,2.908504266883714,0.056323,0.3732555077049971,0.32105359365084196,4.60517018598809,0.45135349999999996,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,5.91626653148081,5.87248322147651,1.0512435186197397,6.0,0.7484475727073759,0.6952979808391997,4.447445324827257,0.7918318712160782,0.13598288841869896,0.07596889392785491,4.447445324827257,0.20816812878392205,0,0,0,0,0,0,5,5,0.032665,0.20841975000000007,0.0,0.0,0.0,1.0,0.2573947655711527,0.2573947655711526,0.27,1.0,0.01,0.01,0.01,0.03,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1555,0.017957618957715013,0.1555,0.017957618957715013,0,,0,91.56435777801664,10,4,102.57083434903309,0.4838709677419355,1.0,0.6521739130434783,0.5636363636363636,0.11602209944751374,,,,,,0.8259977600009171
4.611635498435694,0.3091592181620859,0,0,0,4.957255960386841,1.7191059321211954,2.390862026932722,0.47721419753248245,1,0.3913355240125753,0,0.035258932452343156,0.2748336776298092,1,0.06445175999999998,0.017538649976332935,0.041942,0.119731,0.3739586,0.14063399986547215,0.090301,0.634484,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,6.18,1.4025949975929357,1.0,7.0,0.7313624046324866,0.19559231758720735,0.2086186261521143,0.9894460449853186,0.26863759536751336,0.1955923175872073,0.010553955014681444,0.7913813738478856,0.6300156129643981,,,,,,,,,,0.21645824293444643,0.10562023743445875,,,,-0.9571259763818981,-0.6459694059506672,,,,-0.25020058687906754,0.9571259763818979,0.6459694059506675,,,,0.25020058687906743,-1.0000000000000002,0.062163317034973804,0.05993602708021414,2.8635178539258854,0.068362,0.3409147411232874,0.29968040316291616,4.60517018598809,0.388649,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,5.802252634398418,4.872389791183296,0.8783130902136367,6.0,0.6976990758809887,0.6508688248306636,4.502897099272051,0.755659764794296,0.16863762722383183,0.07471698471904112,4.502897099272051,0.24434023520570436,0,0,0,0,0,6,0,0,0.032695,0.17260524999999993,0.0,0.0,0.0,1.0,0.3334872416934407,0.3334872416934405,0.27,1.0,0.01,0.01,0.01,0.03,0.93,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2485,1.1749773085655424e-05,0.2485,1.1749773085655424e-05,1,,0,102.89715736852081,5,4,120.10660675562812,0.4157303370786517,1.0,0.5873015873015873,0.5873015873015873,0.13535084802128372,,,,,,0.8259977600009171
2.9427851776099008,0.10027421553653844,0,0,0,4.4670672238319735,0.43390048120107316,1.058171429115375,0.18897033739015306,1,0.34236260515613304,0,0.9729955194273315,0.9601426725087536,1,0.06379103,0.01889202321137927,0.041942,0.119731,0.4058122099999999,0.15751102354472518,0.090301,0.731032,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,4.68,2.7956676440087755,1.0,7.0,0.7231358677778721,0.23500171295406574,0.11279910835415861,0.9894460449853186,0.27686413222212797,0.23500171295406577,0.010553955014681444,0.8872008916458414,0.5006456484520453,,,,,,,,,,0.12288118495745595,-0.1790839786221902,,,,-0.9412843612589865,-0.5016792003589823,,,,-0.049483974076588264,0.9412843612589866,0.5016792003589818,,,,0.0494839740765886,-1.0000000000000002,0.061156713972331224,0.05868572701926813,3.030482880923022,0.068362,0.3651362293785698,0.31288701869651697,4.60517018598809,0.4219725,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,3.38962191821703,2.196652719665272,1.0133126873497391,6.0,0.6713580202164678,0.597271388777066,4.54448593010565,0.7799339166545993,0.15425363472734493,0.0658013328839065,4.54448593010565,0.22006608334540087,0,0,0,0,0,0,0,0,0.032695,0.21332924999999991,0.0,0.0,0.0,6.0,0.3971344578925097,0.3971344578925096,0.3,1.0,0.01,0.01,0.01,0.03,0.96,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1075,0.2071705489740371,0.1075,0.2071705489740371,0,,0,107.3763931475027,5,4,138.01736427828308,0.6125,1.0,0.7596899224806202,0.696078431372549,0.38735177865612647,,,,,,0.8259977600009171
3.411431468349519,0.05637169155911743,0,0,0,3.1561587810684615,0.43085685104644517,1.1189102468935603,0.29171206922187476,1,0.9125692936233676,0,1.0307181486986468,0.9277049175791308,1,0.06344730999999998,0.016186612620157765,0.042122,0.119191,0.44465781,0.14583940122134312,0.140137,0.731032,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,3.22,2.7508676317250753,1.0,7.0,0.7245027083957605,0.20322849934424536,0.11279910835415861,0.9894460449853186,0.2754972916042395,0.2032284993442454,0.010553955014681444,0.8872008916458414,0.04868915219938826,,,,,,,,,,0.28229309236385974,-0.09056802611095648,,,,-0.8563671028891122,-0.08116283003170568,,,,-0.2599827744066518,0.8563671028891123,0.08116283003170548,,,,0.2599827744066524,-1.0,0.061396236432019385,0.05937632483970986,2.9850641625570686,0.068362,0.415429491856687,0.3799610567414996,4.60517018598809,0.47091649999999996,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,2.1954256444163343,1.6166281755196306,1.027764205961499,2.0,0.6888559585483032,0.6373779569014729,4.502897099272051,0.7328491614008706,0.17929583981852268,0.08835536464526186,4.502897099272051,0.26715083859912936,1,0,0,0,0,0,0,0,0.024430499999999994,0.2081595,0.0,0.0,0.0,6.0,0.3615281803050143,0.3615281803050146,0.29,1.0,0.01,0.01,0.01,0.03,0.93,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.04364379492212698,0.14,0.04364379492212698,0,,0,130.6377009810117,4,3,205.94202446426988,0.5595238095238095,0.9791666666666666,0.712121212121212,0.6338141025641025,0.2601246105919003,,,,,,0.8259977600009171
