overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,distance_class_1,distance_class_0,u_detect_drift_flag,psi_0,psi_1,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,0_mean,0_std,0_min,0_max,1_mean,1_std,1_min,1_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_1_0,correlation_predict_proba_0_0,correlation_predict_proba_0_1,correlation_predict_proba_1_0,correlation_predict_proba_1_1,correlation_predict_proba_1_predict_proba_0,correlation_predict_0,correlation_predict_1,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,0_gmean,0_hmean,0_entropy,0_median,1_gmean,1_hmean,1_entropy,1_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,0_nr_outliers,1_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,0_iqr,1_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,0_uniqueness_ratio,1_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,0_sparsity,1_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.9171238792687505,0,0.022762401418852142,0.031094433688251093,0,0.09646119943641096,0.07026473106877024,0.1831327803865448,0.19527299735306508,0.0012133994345735334,0,0.08133333333333333,0.5410674068271133,0.08133333333333333,0.5410674068271133,0,0.5284251709937301,0.2730531284932193,0.0224998094013467,0.96781994833679,0.5217622942860302,0.2695940135832176,0.0114625255731272,0.9924132216174976,0.5469125755942548,0.45083408051574986,0.002101188256643548,0.999494966422844,0.4530874244057453,0.45083408051574986,0.0005050335771559553,0.9978988117433565,0.46,0.5009082659620331,0.0,1.0,-0.07805281740387769,0.7323420160233447,-0.5646673043786915,-0.7323420160233446,0.5646673043786914,-1.0,-0.6801799620781654,0.5403202911847703,-0.9768262072520749,0.976826207252075,0.42851293920245226,0.283999336442954,4.60517018598809,0.5502336668239745,0.406737638552537,0.20220419273614806,4.60517018598809,0.5213469395226775,0.20913106533986747,0.03970304960971022,4.577444298765693,0.8527392192905294,0.1108094367241179,0.012766180227398241,4.577444298765693,0.14726078070947057,0.0,0.0,0.6899437584583995,0.0,0,0,0,0,0,0.47739052652040753,0.3633978171407067,0.9508318475065987,0.9508318475065988,1.0,1.0,1.0,0.98,0.98,0.02,0.0,0.0,0.0,0.0,0.54,0.02,103.91212404352675,4,2,133.70303237724042,0.5,0,0.98,0.98,0.98,0.9596122778675282,0:100,,,,,0.9705461393964773,0.9855568879785745,0.9855568879785745,0.9855568879785745
0.846899949367514,0,0.02711880605657303,0.035820497256882376,1,0.09327881615239489,0.07058601876478578,0.163903187107528,0.1698642850646784,0.0020950103828417475,0,0.09733333333333333,0.31880660895683616,0.09733333333333333,0.31880660895683616,0,0.5306321345688241,0.26822538775305116,0.0224998094013467,0.9982447760559868,0.49331517174884937,0.2915310882644595,0.003812268384751,0.9924132216174976,0.5847940108302387,0.43917572283924705,0.00393104077906269,1.0,0.41520598916976126,0.43917572283924705,0.0,0.9960689592209373,0.42,0.49604496374885826,0.0,1.0,0.03428856862778837,0.6240424838601465,-0.5836137807692382,-0.6240424838601468,0.5836137807692382,-1.0,-0.5643475656119044,0.5538450803264746,-0.971050287424566,0.971050287424566,0.43380057884478995,0.2910353949323502,4.60517018598809,0.5485442143652486,0.34999954129428024,0.11303692870420065,4.60517018598809,0.47734449611404406,0.25116538317243475,0.049070147490452604,4.577444298765693,0.9054659821018363,0.0,0.0,4.577444298765693,0.0945340178981636,0.0,0.0,0.6802920001921535,0.0,0,0,0,0,0,0.42806220039693216,0.44680897636167255,0.9405616496113187,0.9405616496113187,1.0,1.0,1.0,0.98,0.98,0.02,0.0,0.0,0.0,0.010000000000000009,0.5800000000000001,0.02,109.4662949538172,2,2,148.88901307714124,0.5,0,0.98,0.98,0.98,0.9586776859504132,30:130,,,,,0.9608356242659092,0.9807632894615491,0.9807632894615491,0.9807632894615491
0.9093331728431508,0,0.03463568938952031,0.02944459336842436,1,0.11364688282037665,0.0507549699237235,0.1319919457316474,0.12758188369878332,0.0012133994345735334,0,0.084,0.4997034806004861,0.084,0.4997034806004861,0,0.5116911013595078,0.27180493951541884,0.0091460565064975,0.9982447760559868,0.47573006282089464,0.295974176262879,0.003812268384751,0.9924132216174976,0.5509781952041262,0.4476496129832525,0.00393104077906269,1.0,0.44902180479587384,0.44764961298325245,0.0,0.9960689592209373,0.46,0.5009082659620331,0.0,1.0,-0.01875652235843321,0.6237318118162857,-0.6343176215568317,-0.6237318118162853,0.6343176215568318,-1.0,-0.5935767962295587,0.5821472114079903,-0.9710688032950351,0.9710688032950351,0.39307581437203315,0.19162609676251705,4.60517018598809,0.523278599782893,0.3366430961849096,0.11756308939370831,4.60517018598809,0.4649515498156782,0.21845011130019448,0.04749657111582914,4.5635813551544935,0.7970889057045862,0.0,0.0,4.5635813551544935,0.2029110942954137,0.0,0.0,0.6899437584583995,0.0,0,0,0,0,0,0.38699702690184495,0.47586529503569164,0.951659531255698,0.9516595312556981,1.0,1.0,1.0,0.97,0.97,0.02,0.0,0.0,0.0,0.010000000000000009,0.54,0.02,106.69882138724594,5,2,142.28219697620494,0.5,0,0.98,0.98,0.98,0.9596122778675282,60:160,,,,,0.9644998623145764,0.9825771587523296,0.9825771587523296,0.9825771587523296
0.9112023423131563,0,0.039093061749957574,0.03412396981307955,1,0.10672790437990927,0.04935858454774969,0.11047269622894264,0.11437714870831706,0.0012133994345735334,0,0.08066666666666666,0.551604696991149,0.08066666666666666,0.551604696991149,0,0.4904674861307427,0.30114260704227636,0.0091460565064975,0.9982447760559868,0.46773933181014604,0.31119659851004083,0.0018378779958044,0.9924132216174976,0.5499273164690672,0.447689891483056,0.00041666666666666664,1.0,0.4500726835309327,0.447689891483056,0.0,0.9995833333333333,0.46,0.5009082659620331,0.0,1.0,0.01228886732356322,0.6561945789771172,-0.5554264293487013,-0.6561945789771174,0.5554264293487013,-1.0,-0.6255546706915108,0.5030912764360576,-0.9752732070037484,0.9752732070037485,0.34424579324916926,0.16085313773133358,4.60517018598809,0.523278599782893,0.3097649772882679,0.07091109354072074,4.60517018598809,0.4181285664507767,0.21398807009760684,0.023325903114711274,4.5913072423768915,0.7881951305395644,0.0,0.0,4.5913072423768915,0.21180486946043547,0.0,0.0,0.6899437584583995,0.0,0,0,0,0,0,0.5313837885531245,0.5859129399674016,0.9499002262372327,0.9499002262372329,1.0,1.0,1.0,0.99,0.99,0.02,0.0,0.0,0.0,0.010000000000000009,0.54,0.02,109.34455565361688,2,2,145.32648649512223,0.5,0,0.98,0.98,0.98,0.9596122778675282,90:190,,,,,0.9679852025853307,0.9841888080261529,0.9841888080261529,0.9841888080261529
0.9612069556134516,0,0.040306850050223525,0.035113189491170364,1,0.0431554859816729,0.13547649892500951,0.07788161147620992,0.0813563133091039,0.009009480105742915,0,0.078,0.5943712180318407,0.078,0.5943712180318407,0,0.484611922350884,0.30357648494379597,0.0091460565064975,0.9987539018152564,0.48493524051910214,0.31584448385167985,0.0018378779958044,0.9908616739693415,0.5219063451993154,0.45038603185859605,0.00041666666666666664,1.0,0.47809365480068455,0.45038603185859605,0.0,0.9995833333333333,0.49,0.5024183937956914,0.0,1.0,0.027581508718810894,0.6334013071266074,-0.5496865123126926,-0.6334013071266074,0.5496865123126925,-1.0,-0.5870597136386441,0.5205586470321051,-0.976262956638293,0.976262956638293,0.3421888155731319,0.16731333021679257,4.60517018598809,0.49887233070017944,0.3302130573445323,0.080552322580352,4.60517018598809,0.45232505753483,0.19151954079902794,0.02229751259160754,4.60517018598809,0.659896457579219,0.0,0.0,4.60517018598809,0.3401035424207811,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.5280553776126045,0.5685583779217487,0.9490724450685163,0.9490724450685163,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.010000000000000009,0.51,0.02,111.52178780624988,5,2,147.82008666143363,0.5,0,0.99,0.99,0.99,0.9799839871897518,120:220,,,,,0.9877131658305537,0.9939105333517342,0.9939105333517342,0.9939105333517342
0.9875908747440022,0,0.0326552894339731,0.03622943140478209,1,0.047431559289619944,0.046115133845429486,0.07091306562274755,0.06844775045900865,0.01320653058020736,0,0.07333333333333333,0.6705228675296391,0.07333333333333333,0.6705228675296391,0,0.47658869809442783,0.3154422996032095,0.0091460565064975,0.9987539018152564,0.4946018912793497,0.29902012909946923,0.0018378779958044,0.9908616739693415,0.5075484255049582,0.45787949629749797,0.00041666666666666664,0.9999009900990099,0.49245157449504184,0.4578794962974979,9.900990099009902e-05,0.9995833333333333,0.5,0.502518907629606,0.0,1.0,0.07265966701771308,0.7226560366390747,-0.4206684115616079,-0.7226560366390747,0.4206684115616077,-1.0,-0.6739086324094413,0.41541818637219285,-0.9869598777135454,0.9869598777135454,0.32311935298854977,0.14263433826556746,4.60517018598809,0.46655210303318395,0.35815638102880876,0.10071431989750287,4.60517018598809,0.45232505753483,0.17721950498246003,0.021970246502113905,4.577444298765693,0.5190193671651879,0.12360686086556905,0.005217356175947329,4.577444298765693,0.48098063283481207,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.567761772277903,0.5234548567904403,0.9446129078323495,0.9446129078323495,1.0,1.0,1.0,0.98,0.98,0.02,0.0,0.0,0.0,0.0,0.5,0.02,107.60794451548844,4,2,142.5095285162602,0.5,0,1.0,1.0,1.0,1.0,150:250,,,,,0.9945246936557485,0.9974732115033278,0.9974732115033278,0.9974732115033278
0.9480250364062318,0,0.02884243937184417,0.03354228073213808,1,0.03679648753113479,0.058534788041340796,0.08411244814040701,0.09609052583506998,0.005611340221563302,0,0.06066666666666667,0.8624369458118152,0.06066666666666667,0.8624369458118152,0,0.49175808515145386,0.2963414975939737,0.0104372998461106,0.9987539018152564,0.4911079000513288,0.28349837200234596,0.0018378779958044,0.9896048531399826,0.5297285286289107,0.454974829331224,0.003351188256643548,0.9999009900990099,0.47027147137108927,0.45497482933122396,9.900990099009902e-05,0.9966488117433565,0.48,0.5021167315686782,0.0,1.0,0.09149631932684531,0.707203353207713,-0.4362944286023344,-0.7072033532077128,0.4362944286023346,-1.0000000000000002,-0.6608467851611884,0.4265117789451757,-0.9863902390772039,0.9863902390772039,0.36452140725596494,0.19115963592181745,4.60517018598809,0.46210104081708847,0.3675108675115778,0.10418209755385455,4.60517018598809,0.45907439485150797,0.20175905599474667,0.04665061564161056,4.577444298765693,0.7774930846602288,0.11281789871012722,0.005154627032254845,4.577444298765693,0.22250691533977118,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0.477335143233349,0.4779835757363431,0.9451125301044567,0.9451125301044566,1.0,1.0,1.0,0.98,0.98,0.02,0.0,0.0,0.0,0.0,0.52,0.02,107.0180991243297,3,2,143.5437821469577,0.5,0,1.0,1.0,1.0,1.0,180:280,,,,,0.9927301915024523,0.9961411988195543,0.9961411988195543,0.9961411988195543
0.95180226313611,0,0.02564341122202993,0.027470262517656354,0,0.06704197081074387,0.13920871073622101,0.11823227744233192,0.0602771839085898,0.03802707373185553,0,0.10266666666666667,0.26058410977985164,0.10266666666666667,0.26058410977985164,0,0.45340172523494915,0.28017593528450735,0.0104372998461106,0.9917839084519524,0.5117888690791486,0.27670913538099107,0.0152150148948283,0.9875131673772218,0.47220461174011935,0.4598559177375759,0.002012820512820513,0.9999009900990099,0.5277953882598807,0.4598559177375759,9.900990099009902e-05,0.9979871794871794,0.54,0.5009082659620331,0.0,1.0,0.0009839703457398357,0.7140833811554733,-0.5059486150261716,-0.7140833811554731,0.5059486150261717,-1.0,-0.6943264069067476,0.4720559252375721,-0.9918758490555181,0.9918758490555178,0.32894497553961605,0.16443153833092478,4.60517018598809,0.43261179919201487,0.41039113449496445,0.25990422804457824,4.60517018598809,0.462543317435279,0.152459391677658,0.03351138303844141,4.5913072423768915,0.1930102085559709,0.15089434891242995,0.00708579187958777,4.5913072423768915,0.8069897914440289,0.0,0.0,0.6899437584583995,1.0,0,0,0,0,0,0.402420956789358,0.45998907385996135,0.9468172604657468,0.9468172604657468,1.0,1.0,1.0,0.99,0.99,0.02,0.0,0.0,0.0,0.0,0.45999999999999996,0.02,102.4868228884536,4,2,132.74386442408547,0.5,0,1.0,1.0,1.0,1.0,210:310,,,,,0.9951641937056487,0.9977614627451953,0.9977614627451953,0.9977614627451953
0.9795679222957578,0,0.026058331593504246,0.026106937098431447,0,0.02599385603113566,0.17044994596786228,0.11233922056927535,0.05457958864323358,0.009009480105742915,0,0.09466666666666666,0.35104582349123153,0.09466666666666666,0.35104582349123153,0,0.48791061090492005,0.2826300995344624,0.0010862298473106,0.9945834369959832,0.5424210894161471,0.2666249541734245,0.0158135139987161,0.9712112379276138,0.5117264339868917,0.45787403797946113,0.002012820512820513,0.9984883720930233,0.48827356601310834,0.45787403797946113,0.0015116279069767441,0.9979871794871794,0.49,0.5024183937956914,0.0,1.0,0.0186901246489308,0.7012865732963168,-0.5071992229860746,-0.7012865732963167,0.5071992229860747,-1.0,-0.6857654677891968,0.46380688334672504,-0.9912861858880665,0.9912861858880664,0.35070756137861203,0.06919665821073034,4.60517018598809,0.46321940496297487,0.45229912292293106,0.3009990125290234,4.60517018598809,0.5832676939556523,0.17544250775397063,0.03343766797925066,4.60517018598809,0.7431643645559929,0.1427658017687554,0.023743964708878598,4.60517018598809,0.25683563544400706,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.4488436440442399,0.46797860179041995,0.9384874072063816,0.9384874072063814,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.51,0.02,105.21753590231876,2,2,134.93122934830433,0.5,0,1.0,1.0,1.0,1.0,240:340,,,,,0.9986306602439247,0.9993463717415609,0.9993463717415609,0.9993463717415609
0.963080133500953,0,0.02867154936045785,0.030362627131379036,1,0.0286871853689715,0.29904501628140434,0.13462578752242166,0.07330287214036711,0.009009480105742915,1,0.10066666666666667,0.28144271325193143,0.10066666666666667,0.28144271325193143,0,0.504752292440965,0.2871871735940221,0.0010862298473106,0.9945834369959832,0.5490032982481682,0.2739710267156401,0.0158135139987161,0.9712112379276138,0.5207856605992202,0.4490437989858203,0.002012820512820513,0.999494966422844,0.4792143394007799,0.4490437989858203,0.0005050335771559553,0.9979871794871794,0.49,0.5024183937956914,0.0,1.0,-0.008981070904712124,0.6837026824325926,-0.5296760803631615,-0.6837026824325927,0.5296760803631615,-1.0000000000000002,-0.6550089067748452,0.47439857009969477,-0.9823998158988732,0.9823998158988735,0.3678614457761892,0.0731727711502738,4.60517018598809,0.5534238208951369,0.44675774983143657,0.2629675403267441,4.60517018598809,0.5978570159825872,0.18922028906327007,0.034720037729073575,4.5913072423768915,0.7357321327714915,0.14120677198142506,0.01701867860942882,4.5913072423768915,0.2642678672285083,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.5215105147296194,0.5229171045102841,0.9381413713896782,0.9381413713896781,1.0,1.0,1.0,0.99,0.99,0.02,0.0,0.0,0.0,0.0,0.51,0.02,109.26076011055946,4,2,141.5690532176705,0.5,0,0.99,0.99,0.99,0.9799839871897518,270:370,,,,,0.986198298141021,0.9931738984819879,0.9931738984819879,0.9931738984819879
