psi_nswprice,psi_nswdemand,psi_vicprice,psi_vicdemand,psi_transfer,psi_weekday,psi_predict_proba,nswprice_mean,nswprice_std,nswprice_min,nswprice_max,nswdemand_mean,nswdemand_std,nswdemand_min,nswdemand_max,vicprice_mean,vicprice_std,vicprice_min,vicprice_max,vicdemand_mean,vicdemand_std,vicdemand_min,vicdemand_max,transfer_mean,transfer_std,transfer_min,transfer_max,weekday_mean,weekday_std,weekday_min,weekday_max,predict_proba_mean,predict_proba_std,predict_proba_min,predict_proba_max,correlation_nswdemand_nswprice,correlation_vicprice_nswprice,correlation_vicprice_nswdemand,correlation_vicdemand_nswprice,correlation_vicdemand_nswdemand,correlation_vicdemand_vicprice,correlation_transfer_nswprice,correlation_transfer_nswdemand,correlation_transfer_vicprice,correlation_transfer_vicdemand,correlation_weekday_nswprice,correlation_weekday_nswdemand,correlation_weekday_vicprice,correlation_weekday_vicdemand,correlation_weekday_transfer,correlation_predict_proba_nswprice,correlation_predict_proba_nswdemand,correlation_predict_proba_vicprice,correlation_predict_proba_vicdemand,correlation_predict_proba_transfer,correlation_predict_proba_weekday,nswprice_gmean,nswprice_hmean,nswprice_entropy,nswprice_median,nswdemand_gmean,nswdemand_hmean,nswdemand_entropy,nswdemand_median,vicprice_gmean,vicprice_hmean,vicprice_entropy,vicprice_median,vicdemand_gmean,vicdemand_hmean,vicdemand_entropy,vicdemand_median,transfer_gmean,transfer_hmean,transfer_entropy,transfer_median,weekday_gmean,weekday_hmean,weekday_entropy,weekday_median,predict_proba_gmean,predict_proba_hmean,predict_proba_entropy,predict_proba_median,nswprice_nr_outliers,nswdemand_nr_outliers,vicprice_nr_outliers,vicdemand_nr_outliers,transfer_nr_outliers,weekday_nr_outliers,predict_proba_nr_outliers,nswprice_iqr,nswdemand_iqr,vicprice_iqr,vicdemand_iqr,transfer_iqr,weekday_iqr,predict_proba_iqr,nswprice_uniqueness_ratio,nswdemand_uniqueness_ratio,vicprice_uniqueness_ratio,vicdemand_uniqueness_ratio,transfer_uniqueness_ratio,weekday_uniqueness_ratio,predict_proba_uniqueness_ratio,nswprice_sparsity,nswdemand_sparsity,vicprice_sparsity,vicdemand_sparsity,transfer_sparsity,weekday_sparsity,predict_proba_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,precision,recall,f1-score,auc,kappa,last_precision,last_recall,last_f1-score,last_auc,last_kappa,predicted
1.2244199764230768,1.5135906713473426,0,0,0,3.7342627893319422,1.2926310007769832,0.06277751,0.019872653814379238,0.031704,0.120812,0.39605475,0.1278758858700814,0.10116,0.576168,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,1.92,1.5806915760469713,1.0,7.0,0.679445211861928,0.2649121915338698,0.20540047525792976,0.9865221267014364,0.44057502730143827,,,,,,,,,,0.016337194789434514,-0.1408674599536835,,,,-0.9374808787587603,-0.5190121682071469,,,,0.023001762858587054,0.060052822405844586,0.05770658723741263,4.558988045278462,0.054281,0.36742083239687323,0.3283639957361333,4.545164241493831,0.4458495,0.0034669999999999983,0.003467000000000001,4.60517018598809,0.003467,0.4229150000000001,0.422915,4.605170185988089,0.422915,0.4149119999999999,0.41491199999999995,4.605170185988089,0.414912,1.5851159692482057,1.4056224899598395,4.372245787463341,2.0,0.6101604794462857,0.5266622180357174,4.518320587994214,0.8327874393149501,2,0,0,0,0,8,0,0.027230999999999998,0.177774,0.0,0.0,0.0,1.0,0.3988148084384875,0.35,0.98,0.01,0.01,0.01,0.03,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,70.45744723770565,5,4,66.33391525538272,0.7,0.9423076923076923,0.8032786885245902,0.7524038461538461,0.5121951219512195,,,,,,0.9358160291818489
1.9395931632850012,1.7115634150684225,0,0,0,4.849108746982356,2.6873228542768217,0.06710109,0.017911497032389926,0.046445,0.120812,0.42232523,0.10700359605538942,0.158881,0.576168,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,2.0,0.7247430753394787,1.0,3.0,0.6240749816767266,0.24399426433667554,0.20540047525792976,0.8810461260031462,0.2300983333985521,,,,,,,,,,0.1514532893699852,-0.3251439331160308,,,,-0.9087036194572065,-0.3872447239376894,,,,-0.0362302904642934,0.06495910835350838,0.06303185116512451,4.571773852405013,0.064519,0.4039294426380063,0.37914098914257555,4.568412529781602,0.45187449999999996,0.0034669999999999983,0.003467000000000001,4.60517018598809,0.003467,0.4229150000000001,0.422915,4.605170185988089,0.422915,0.4149119999999999,0.41491199999999995,4.605170185988089,0.414912,1.8558630459104908,1.7045454545454544,4.537147927298701,2.0,0.5639620499953578,0.49497776204502664,4.520341576233875,0.7776633388083873,3,14,0,0,0,0,0,0.023432999999999995,0.08929674999999998,0.0,0.0,0.0,2.0,0.3813827843849462,0.33,0.96,0.01,0.01,0.01,0.03,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,110.649360259782,10,3,140.86350935357666,0.7142857142857143,0.9183673469387755,0.8035714285714286,0.7827130852340937,0.5622761639474732,,,,,,0.9409835943751873
1.5674568847045645,1.7627250929497658,0,0,0,4.102308820889824,1.5639757490085433,0.06598635999999998,0.017921112656271873,0.045455,0.120812,0.4052663100000001,0.11046840394179859,0.158881,0.565159,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,2.64,0.6279677016721755,2.0,4.0,0.6505024830628946,0.23226033183235922,0.20540047525792976,0.9683130715002963,0.36305816265643737,,,,,,,,,,-0.5099108209047283,-0.20519609530016103,,,,-0.9283882480264571,-0.5179916171812673,,,,0.4679010323913552,0.0638657960829742,0.0620097277565441,4.571081098087972,0.062943,0.38542070883904905,0.35987573663938877,4.563128233250078,0.441312,0.0034669999999999983,0.003467000000000001,4.60517018598809,0.003467,0.4229150000000001,0.422915,4.605170185988089,0.422915,0.4149119999999999,0.41491199999999995,4.605170185988089,0.414912,2.5682435120499054,2.5,4.577621296277682,3.0,0.5940479512399833,0.5228913006821493,4.531959355251461,0.7926621072197508,3,11,0,0,0,0,0,0.023298,0.10554925000000004,0.0,0.0,0.0,1.0,0.3527035280090112,0.31,0.97,0.01,0.01,0.01,0.03,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,105.89314276814119,6,3,143.05963570353634,0.7971014492753623,0.9322033898305084,0.859375,0.7953699875981811,0.61356805495921,,,,,,0.9327118704038229
3.1190306827493988,1.9079161580487927,0,0,0,3.963187052294494,1.9569896681222456,0.05953749,0.011633533726237051,0.045455,0.100366,0.41189083000000004,0.10460609767122139,0.1446,0.565159,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,3.24,0.6834257143762642,2.0,4.0,0.7189389759257843,0.17192110934492616,0.21146450038578155,0.9683130715002963,0.308170647753447,,,,,,,,,,-0.20580317937907022,-0.2396730102365335,,,,-0.9184068887568185,-0.38338700657226726,,,,0.18763660159573803,0.05853102283493694,0.057627175587893605,4.58736641703104,0.057644,0.39357872584381304,0.36851958947482316,4.567971040666882,0.442428,0.0034669999999999983,0.003467000000000001,4.60517018598809,0.003467,0.4229150000000001,0.422915,4.605170185988089,0.422915,0.4149119999999999,0.41491199999999995,4.605170185988089,0.414912,3.1618786519695683,3.076923076923077,4.582209461736435,3.0,0.6897329758817659,0.6471245105401072,4.571843259243048,0.7866170291895624,3,14,0,0,0,0,24,0.015041249999999999,0.08256475000000002,0.0,0.0,0.0,1.0,0.08262730027174703,0.25,0.98,0.01,0.01,0.01,0.03,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,86.49526908354986,7,4,103.76395452407182,0.7088607594936709,0.9333333333333333,0.8057553956834533,0.6791666666666667,0.38914027149321273,,,,,,0.9495638739565619
3.775577766725614,2.444207419362545,0,0,0,3.893003474129303,2.004546794783507,0.0563869,0.009391921519491248,0.045455,0.083584,0.4036656,0.10560939512145306,0.1446,0.531985,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,3.88,0.7146377199022388,3.0,5.0,0.7431669558655943,0.14287600607353632,0.25691175123377386,0.9683130715002963,0.40993174383318204,,,,,,,,,,-0.3323010742103982,-0.46077854252050077,,,,-0.899022454325366,-0.3253602067796151,,,,0.29267828216508424,0.05567474522911138,0.05502096317480625,4.592026450884085,0.057464,0.38459255097536277,0.35860890861814343,4.565655630157822,0.4408655,0.0034669999999999983,0.003467000000000001,4.60517018598809,0.003467,0.4229150000000001,0.422915,4.605170185988089,0.422915,0.4149119999999999,0.41491199999999995,4.605170185988089,0.414912,3.8147106182824317,3.7500000000000004,4.588378823410473,4.0,0.7247496599988962,0.699054832407732,4.584165360022373,0.7849461176939272,15,13,0,0,0,0,20,0.009306999999999996,0.09684700000000002,0.0,0.0,0.0,1.0,0.06770239330530825,0.2,0.99,0.01,0.01,0.01,0.03,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,106.86790319777948,3,3,130.1255094146865,0.6235294117647059,0.9814814814814815,0.762589928057554,0.6429146537842191,0.30084745762711873,,,,,,0.9771275352272363
4.438223529297058,2.553377648599896,0,0,0,2.811061735384863,2.719594017973504,0.05488997000000001,0.007304998400092469,0.045455,0.074457,0.39251416999999994,0.10137848711735213,0.1446,0.526183,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,4.5,0.5773502691896257,3.0,6.0,0.7730862203696337,0.10287438665377091,0.4509563694288968,0.9683130715002963,0.392802259350831,,,,,,,,,,-0.17526721269369444,-0.08608222272488321,,,,-0.8295581993865325,-0.27575847543105325,,,,0.18491703192884973,0.054437575446113724,0.05401033714363923,4.596689257004946,0.056263,0.37478437085702065,0.35097538052415,4.567012681808167,0.42249349999999997,0.0034669999999999983,0.003467000000000001,4.60517018598809,0.003467,0.4229150000000001,0.422915,4.605170185988089,0.422915,0.4149119999999999,0.41491199999999995,4.605170185988089,0.414912,4.462722145914532,4.424778761061945,4.596966685693369,4.5,0.7647745073419641,0.7543597216388992,4.595539988134894,0.7873649274652743,7,12,0,0,0,0,18,0.009194499999999994,0.09714425000000004,0.0,0.0,0.0,1.0,0.0355183504677562,0.17,0.98,0.01,0.01,0.01,0.04,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,94.4192818793727,6,4,117.8768216930959,0.4838709677419355,1.0,0.6521739130434783,0.5636363636363636,0.11602209944751374,,,,,,0.964498545158062
4.280062693417873,2.5361892350107795,0,0,0,2.5195510768222777,2.3922143497333677,0.05593119000000001,0.007918631227623301,0.045455,0.074517,0.35825357,0.11207648769111596,0.099821,0.526183,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,5.12,0.7146377199022388,4.0,6.0,0.7599075096918186,0.11722641310068531,0.43449114412474027,0.9703951229457877,0.1044596661251546,,,,,,,,,,0.18133369665954674,-0.5870669972756625,,,,-0.8822984696012248,-0.08189756558925061,,,,-0.11145881827953164,0.05539814986646096,0.05488642573640157,4.595461197152697,0.056263,0.3346844076542547,0.30312718046839643,4.549659422058605,0.3952695,0.0034669999999999983,0.003467000000000001,4.60517018598809,0.003467,0.4229150000000001,0.422915,4.605170185988089,0.422915,0.4149119999999999,0.41491199999999995,4.605170185988089,0.414912,5.069043293779441,5.016722408026756,4.59538230870052,5.0,0.7494761802529003,0.737150715076907,4.592533374383659,0.7816474497280766,6,0,0,0,0,0,21,0.009306999999999996,0.15196375,0.0,0.0,0.0,1.0,0.059633934885797046,0.23,0.98,0.01,0.01,0.01,0.03,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,102.66277411562243,12,4,117.27309636119907,0.4148936170212766,1.0,0.5864661654135339,0.5491803278688525,0.07841823056300279,,,,,,1.0061077100324818
4.258058942002021,2.5384458104634287,0,0,0,3.6252637717476546,1.9764990810549945,0.05659651000000001,0.007800713077344308,0.045455,0.074517,0.30536902,0.1289251178961844,0.041357,0.524695,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,5.76,0.6834257143762642,5.0,7.0,0.7385425731675922,0.15670821592270442,0.30285337184997213,0.9703951229457877,-0.06275188989115188,,,,,,,,,,0.19452494580608792,-0.7920665548381105,,,,-0.759734075536002,0.3121060108924137,,,,-0.37082128190588703,0.056071351871971715,0.05555397208227001,4.595841564455907,0.0567585,0.26545298695027264,0.20838380873435883,4.501599858043295,0.31895300000000004,0.0034669999999999983,0.003467000000000001,4.60517018598809,0.003467,0.4229150000000001,0.422915,4.605170185988089,0.422915,0.4149119999999999,0.41491199999999995,4.605170185988089,0.414912,5.720512348646777,5.681818181818182,4.598261957384121,6.0,0.71719820169662,0.6892176173179436,4.580072007198358,0.787357738597027,0,0,0,0,0,0,16,0.011618999999999997,0.180415,0.0,0.0,0.0,1.0,0.10777855214857679,0.22,0.99,0.01,0.01,0.01,0.03,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,115.30423905761974,4,3,166.5797266730341,0.449438202247191,1.0,0.6201550387596899,0.5916666666666667,0.1522491349480969,,,,,,1.0083127067289903
2.588145183188468,4.7356854559266255,0,0,0,3.9149706679529395,0.7819911965837802,0.061087039999999995,0.010280758453646415,0.045455,0.089888,0.26236246,0.09847320680055181,0.041357,0.421303,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,6.36,0.6279677016721754,5.0,7.0,0.6610003562877764,0.2085413859007372,0.21327417492026948,0.9703951229457877,0.09759647511364627,,,,,,,,,,0.47628750687440047,-0.41020326980526195,,,,-0.8419850596263682,0.06056211012487773,,,,-0.4935738611181898,0.060231520835598344,0.05937917377747456,4.591185721139101,0.060106,0.2346088669708777,0.19321264848946965,4.522139880000747,0.279158,0.0034669999999999983,0.003467000000000001,4.60517018598809,0.003467,0.4229150000000001,0.422915,4.605170185988089,0.422915,0.4149119999999999,0.41491199999999995,4.605170185988089,0.414912,6.3281000676268375,6.29496402877698,4.600254271604147,6.0,0.6209251072388513,0.57316289996127,4.551004967815899,0.740713033669375,2,3,0,0,0,0,0,0.012039000000000001,0.11071874999999998,0.0,0.0,0.0,1.0,0.3319322136216903,0.21,1.0,0.01,0.01,0.01,0.03,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,120.4366876201922,4,3,164.75415744387954,0.44594594594594594,1.0,0.616822429906542,0.6940298507462687,0.29504814305364513,,,,,,1.0079414254025143
2.5211007507606684,4.983209314383529,0,0,0,4.615420527661851,1.0883756183110254,0.06316996999999999,0.011058927686025777,0.040351,0.089888,0.23727615999999999,0.09745213677552461,0.041357,0.387831,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,5.18,2.524146020204285,1.0,7.0,0.6241094436366593,0.2264947757949178,0.21327417492026948,0.9705259521582269,0.36265110963928093,,,,,,,,,,0.09901809729625807,0.2404667714023254,,,,-0.8366724370723427,-0.19570492544079743,,,,-0.1515182169029566,0.062178991696698716,0.06115565104464294,4.589783079419188,0.062057,0.20638148429879913,0.16369146281366737,4.503617532800989,0.268447,0.0034669999999999983,0.003467000000000001,4.60517018598809,0.003467,0.4229150000000001,0.422915,4.605170185988089,0.422915,0.4149119999999999,0.41491199999999995,4.605170185988089,0.414912,4.054771490881454,2.6888604353393086,4.448160015846044,6.0,0.5780125596888334,0.5290268441104884,4.536059282338992,0.62932744655806,0,0,0,0,0,0,0,0.016993,0.12102049999999998,0.0,0.0,0.0,6.0,0.424081578985272,0.22,0.98,0.01,0.01,0.01,0.03,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,84.09923345252435,11,5,85.340080498921,0.546875,1.0,0.7070707070707071,0.7769230769230769,0.4649446494464945,,,,,,0.9862645035281855
